mapping_id,municipality_id,internal_item_id,branch_order,自治体での品目表記,category_id,分別区分正式名称,条件,前処理,例外分別先,自治体収集外,rule_status,effective_from,effective_to,category_source_id,category_source_url,category_source_locator,item_evidence_source_id,item_evidence_url,item_evidence_locator,確認日,mapping_status,evidence_scope,branch_review_status,reviewed_date,reviewed_by,備考
MAP-M064-I018-C-M064-01,M064,I018,1,category正式名称・代表品目から機械抽出,C-M064-01,燃えるごみ,要品目別確認,生ごみは水切り。木くず等の金属は外す,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M064-01,https://www.town.nishinoshima.shimane.jp/bunya/b_sumai/b_gomi/833,家庭ごみの分別／燃えるごみ,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M064-I021-C-M064-01,M064,I021,1,category正式名称・代表品目から機械抽出,C-M064-01,燃えるごみ,要品目別確認,生ごみは水切り。木くず等の金属は外す,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M064-01,https://www.town.nishinoshima.shimane.jp/bunya/b_sumai/b_gomi/833,家庭ごみの分別／燃えるごみ,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M064-I023-C-M064-02,M064,I023,1,category正式名称・代表品目から機械抽出,C-M064-02,埋立ごみ,要品目別確認,鋭利物は新聞紙等で包む,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M064-01,https://www.town.nishinoshima.shimane.jp/bunya/b_sumai/b_gomi/833,家庭ごみの分別／埋立ごみ,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M064-I004-C-M064-03,M064,I004,1,category正式名称・代表品目から機械抽出,C-M064-03,資源ごみ：缶類,要品目別確認,中身を空にして水洗い,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M064-01,https://www.town.nishinoshima.shimane.jp/bunya/b_sumai/b_gomi/833,家庭ごみの分別／資源ごみ：缶類,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M064-I005-C-M064-03,M064,I005,1,category正式名称・代表品目から機械抽出,C-M064-03,資源ごみ：缶類,要品目別確認,中身を空にして水洗い,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M064-01,https://www.town.nishinoshima.shimane.jp/bunya/b_sumai/b_gomi/833,家庭ごみの分別／資源ごみ：缶類,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M064-I006-C-M064-04,M064,I006,1,category正式名称・代表品目から機械抽出,C-M064-04,資源ごみ：びん類,要品目別確認,水洗いしキャップを外し、無色・茶色・その他に分ける,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M064-01,https://www.town.nishinoshima.shimane.jp/bunya/b_sumai/b_gomi/833,家庭ごみの分別／資源ごみ：びん類,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M064-I001-C-M064-05,M064,I001,1,category正式名称・代表品目から機械抽出,C-M064-05,資源ごみ：ペットボトル類,要品目別確認,水洗いしラベルとキャップを外す,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M064-01,https://www.town.nishinoshima.shimane.jp/bunya/b_sumai/b_gomi/833,家庭ごみの分別／資源ごみ：ペットボトル類,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M064-I013-C-M064-06,M064,I013,1,category正式名称・代表品目から機械抽出,C-M064-06,資源ごみ：新聞紙・折込チラシ,要品目別確認,2つ折り又は4つ折りでひも結束。濡らさない,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M064-01,https://www.town.nishinoshima.shimane.jp/bunya/b_sumai/b_gomi/833,家庭ごみの分別／新聞紙・折込チラシ,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M064-I002-C-M064-07,M064,I002,1,category正式名称・代表品目から機械抽出,C-M064-07,使用済蛍光管、電池、ペットボトルのキャップ,要品目別確認,電池は必要に応じ絶縁。専用容器へ,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M064-01,https://www.town.nishinoshima.shimane.jp/bunya/b_sumai/b_gomi/833,家庭ごみの分別／使用済蛍光管、電池、ペットボトルのキャップ,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M064-I027-C-M064-07,M064,I027,1,category正式名称・代表品目から機械抽出,C-M064-07,使用済蛍光管、電池、ペットボトルのキャップ,要品目別確認,電池は必要に応じ絶縁。専用容器へ,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M064-01,https://www.town.nishinoshima.shimane.jp/bunya/b_sumai/b_gomi/833,家庭ごみの分別／使用済蛍光管、電池、ペットボトルのキャップ,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
