mapping_id,municipality_id,internal_item_id,branch_order,自治体での品目表記,category_id,分別区分正式名称,条件,前処理,例外分別先,自治体収集外,rule_status,effective_from,effective_to,category_source_id,category_source_url,category_source_locator,item_evidence_source_id,item_evidence_url,item_evidence_locator,確認日,mapping_status,evidence_scope,branch_review_status,reviewed_date,reviewed_by,備考
MAP-M074-I001-C-M074-05,M074,I001,1,category正式名称・代表品目から機械抽出,C-M074-05,ペットボトル,要品目別確認,水洗い。キャップ・ラベルはその他プラスチックへ,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M074-01,https://www.city.takahashi.lg.jp/soshiki/14/gomibunbetsu.html,ペットボトル,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M074-I006-C-M074-03,M074,I006,1,category正式名称・代表品目から機械抽出,C-M074-03,びん類,要品目別確認,キャップを外し水洗いし指定コンテナへ,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M074-01,https://www.city.takahashi.lg.jp/soshiki/14/gomibunbetsu.html,びん類,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M074-I013-C-M074-07,M074,I013,1,category正式名称・代表品目から機械抽出,C-M074-07,雑紙・紙パック・段ボール・古新聞・古雑誌,要品目別確認,種類ごとにひもで十文字。雑紙は紙袋または結束,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M074-01,https://www.city.takahashi.lg.jp/soshiki/14/gomibunbetsu.html,雑紙・紙パック・段ボール・古新聞・古雑誌,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M074-I014-C-M074-07,M074,I014,1,category正式名称・代表品目から機械抽出,C-M074-07,雑紙・紙パック・段ボール・古新聞・古雑誌,要品目別確認,種類ごとにひもで十文字。雑紙は紙袋または結束,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M074-01,https://www.city.takahashi.lg.jp/soshiki/14/gomibunbetsu.html,雑紙・紙パック・段ボール・古新聞・古雑誌,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M074-I015-C-M074-07,M074,I015,1,category正式名称・代表品目から機械抽出,C-M074-07,雑紙・紙パック・段ボール・古新聞・古雑誌,要品目別確認,種類ごとにひもで十文字。雑紙は紙袋または結束,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M074-01,https://www.city.takahashi.lg.jp/soshiki/14/gomibunbetsu.html,雑紙・紙パック・段ボール・古新聞・古雑誌,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M074-I016-C-M074-07,M074,I016,1,category正式名称・代表品目から機械抽出,C-M074-07,雑紙・紙パック・段ボール・古新聞・古雑誌,要品目別確認,種類ごとにひもで十文字。雑紙は紙袋または結束,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M074-01,https://www.city.takahashi.lg.jp/soshiki/14/gomibunbetsu.html,雑紙・紙パック・段ボール・古新聞・古雑誌,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M074-I017-C-M074-07,M074,I017,1,category正式名称・代表品目から機械抽出,C-M074-07,雑紙・紙パック・段ボール・古新聞・古雑誌,要品目別確認,種類ごとにひもで十文字。雑紙は紙袋または結束,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M074-01,https://www.city.takahashi.lg.jp/soshiki/14/gomibunbetsu.html,雑紙・紙パック・段ボール・古新聞・古雑誌,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M074-I018-C-M074-01,M074,I018,1,category正式名称・代表品目から機械抽出,C-M074-01,燃やせるごみ,要品目別確認,生ごみは十分に水切り,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M074-01,https://www.city.takahashi.lg.jp/soshiki/14/gomibunbetsu.html,燃やせるごみ,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M074-I032-C-M074-04,M074,I032,1,category正式名称・代表品目から機械抽出,C-M074-04,かん類,要品目別確認,水洗い。スプレー缶・ガス缶は使い切り穴を空ける,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M074-01,https://www.city.takahashi.lg.jp/soshiki/14/gomibunbetsu.html,かん類,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M077-I001-C-M077-02,M077,I001,1,category正式名称・代表品目から機械抽出,C-M077-02,飲料用カン・ペットボトル,要品目別確認,中身を空にして洗浄。PETはキャップ・ラベルを外す,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M077-02,https://www.city.setouchi.lg.jp/uploaded/attachment/126501.pdf,飲料用カン・ペットボトル,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
