municipality_id,category_id,自治体正式名称,category_group,parent_category_id,classification_level,表示順,collection_channel,代表品目,入れてはいけない物,適用条件,条件外の扱い,出す前の処理,袋・容器のルール,サイズ・条件,粗大ごみ扱いか,予約が必要か,有料か,料金ルール,自治体収集外か,注意事項,source_id,出典URL,出典ページ・該当箇所,確認日,ui_role,rule_status,effective_from,effective_to
M034,C-M034-01,可燃ゴミ,可燃ゴミ,,PRIMARY,1,CURBSIDE,生ごみ・紙くず・革ゴム・やわらかいプラスチック,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,生ごみは十分水切り。不燃物や付属金属を外す,町指定袋,,FALSE,FALSE,FALSE,,FALSE,,S-M034-01,https://www.town.wakasa.tottori.jp/soshikikarasagasu/zeimujuminka/gyoumuannai/chominka/1/1/1/574.html,ごみの分別／可燃ゴミ,2026-08-19,SORT_BUCKET,CURRENT,,
M034,C-M034-02,缶・ビン,缶・ビン,,PRIMARY,2,CURBSIDE,飲食用缶・びん,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,中身を使い切り軽く洗い、ふたを外す,専用カゴへ直接,,FALSE,FALSE,FALSE,,FALSE,,S-M034-01,https://www.town.wakasa.tottori.jp/soshikikarasagasu/zeimujuminka/gyoumuannai/chominka/1/1/1/574.html,ごみの分別／缶・ビン,2026-08-19,SORT_BUCKET,CURRENT,,
M034,C-M034-03,プラスチックごみ,プラスチックごみ,,PRIMARY,3,CURBSIDE,プラスチック・ビニール製品・白色トレイ,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,汚れを軽く水洗いし、異素材を外す,無色透明の中身が見える袋,,FALSE,FALSE,FALSE,,FALSE,,S-M034-01,https://www.town.wakasa.tottori.jp/soshikikarasagasu/zeimujuminka/gyoumuannai/chominka/1/1/1/574.html,ごみの分別／プラスチックごみ,2026-08-19,SORT_BUCKET,CURRENT,,
M034,C-M034-04,ペットボトル,ペットボトル,,PRIMARY,4,CURBSIDE,PETマークのボトル,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,キャップとラベルを外し水洗い。つぶしても可,専用回収容器,,FALSE,FALSE,FALSE,,FALSE,,S-M034-01,https://www.town.wakasa.tottori.jp/soshikikarasagasu/zeimujuminka/gyoumuannai/chominka/1/1/1/574.html,ごみの分別／ペットボトル,2026-08-19,SORT_BUCKET,CURRENT,,
M034,C-M034-05,小型破砕ごみ,小型破砕ごみ,,PRIMARY,5,CURBSIDE,ガラス・刃物・電球・小型不燃物,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,危険物は透明袋に入れ「キケン」と表示,,50cm未満,FALSE,FALSE,FALSE,,FALSE,,S-M034-01,https://www.town.wakasa.tottori.jp/soshikikarasagasu/zeimujuminka/gyoumuannai/chominka/1/1/1/574.html,ごみの分別／小型破砕ごみ,2026-08-19,SORT_BUCKET,CURRENT,,
M034,C-M034-06,大型資源ごみ,大型資源ごみ,,PRIMARY,6,CURBSIDE,50cm以上の不燃物・自転車・ストーブ等,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,NOT_STATED_IN_CITED_SOURCE,,原則50cm以上,TRUE,FALSE,FALSE,,FALSE,,S-M034-01,https://www.town.wakasa.tottori.jp/soshikikarasagasu/zeimujuminka/gyoumuannai/chominka/1/1/1/574.html,ごみの分別／大型資源ごみ,2026-08-19,SORT_BUCKET,CURRENT,,
M034,C-M034-07,乾電池類,乾電池類,,PRIMARY,7,CURBSIDE,乾電池・ボタン電池・小型充電式電池・蛍光管等,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,電池は端子を絶縁。蛍光管は破損防止,,,FALSE,FALSE,FALSE,,FALSE,,S-M034-01,https://www.town.wakasa.tottori.jp/soshikikarasagasu/zeimujuminka/gyoumuannai/chominka/1/1/1/574.html,ごみの分別／乾電池類,2026-08-19,SORT_BUCKET,CURRENT,,
M034,C-M034-08,有害ごみ,有害ごみ,,PRIMARY,8,CURBSIDE,スプレー缶・カセットボンベ・ライター・電池を外せない充電式製品,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,スプレー缶等は中身を使い切る。穴あけ不要,,,FALSE,FALSE,FALSE,,FALSE,,S-M034-01,https://www.town.wakasa.tottori.jp/soshikikarasagasu/zeimujuminka/gyoumuannai/chominka/1/1/1/574.html,ごみの分別／有害ごみ,2026-08-19,SORT_BUCKET,CURRENT,,
M034,C-M034-09,収集できないゴミ,収集できないゴミ,,EXCLUDED,9,NOT_COLLECTED,家電4品目・処理困難物等,NOT_STATED_IN_CITED_SOURCE,,販売店・メーカー・専門業者等の公式案内に従う,受入先の指示に従う,,,FALSE,FALSE,FALSE,,TRUE,,S-M034-01,https://www.town.wakasa.tottori.jp/soshikikarasagasu/zeimujuminka/gyoumuannai/chominka/1/1/1/574.html,ごみの分別／収集できないゴミ,2026-08-19,EXCLUDED_NOTICE,CURRENT,,
M035,C-M035-01,可燃ごみ,可燃ごみ,,PRIMARY,1,CURBSIDE,生ごみ・紙くず・革ゴム等,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,生ごみは水切り,町指定袋,,FALSE,FALSE,FALSE,,FALSE,,S-M035-03,https://www1.town.chizu.tottori.jp/chizu/zeimu/gomi/bunbetsu/gomi01/,可燃ごみ,2026-08-19,SORT_BUCKET,CURRENT,,
M035,C-M035-02,資源ごみ,資源ごみ,,PRIMARY,2,CURBSIDE,飲食用缶・びん,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,ふたを外し、さっと洗う,専用容器へ直接,,FALSE,FALSE,FALSE,,FALSE,,S-M035-03,https://www1.town.chizu.tottori.jp/chizu/zeimu/gomi/bunbetsu/gomi01/,資源ごみ,2026-08-19,SORT_BUCKET,CURRENT,,
M035,C-M035-03,プラスチックごみ,プラスチックごみ,,PRIMARY,3,CURBSIDE,50cm以下のプラスチック・ビニール製品,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,汚れを軽く水洗いし異素材を外す,中身が見える袋,,FALSE,FALSE,FALSE,,FALSE,,S-M035-03,https://www1.town.chizu.tottori.jp/chizu/zeimu/gomi/bunbetsu/gomi01/,プラスチックごみ,2026-08-19,SORT_BUCKET,CURRENT,,
M035,C-M035-04,ペットボトル,ペットボトル,,PRIMARY,4,CURBSIDE,PETマークのボトル,NOT_STATED_IN_CITED_SOURCE,,NOT_STATED_IN_CITED_SOURCE,キャップとラベルを外し水洗い,,,FALSE,FALSE,FALSE,,FALSE,,S-M035-03,https://www1.town.chizu.tottori.jp/chizu/zeimu/gomi/bunbetsu/gomi01/,ペットボトル,2026-08-19,SORT_BUCKET,CURRENT,,
