municipality_id,internal_item_id,branch_order,canonical_name,display_name,official_item_wording,category_id,category_name,condition,preparation,exception_destination,evidence_basis,item_evidence_source_id,item_evidence_url,item_evidence_locator,branch_review_status,checked_date,reviewer,note
M098,I001,1,ペットボトル,ペットボトル,ペットボトル,C-M098-04,ペットボトル,PETマークのある飲料・酒類・しょう油等のボトルで、中を洗えるもの,ふたとラベルを外し、中を簡単に水洗いし、つぶさずに出す,油・ソース等で汚れが落ちないものはもやせるごみ,DIRECT_ITEM,S-M098-05,https://www.city.onomichi.hiroshima.jp/uploaded/attachment/57662.pdf,50音表『ペットボトル』／4頁ペットボトル,COMPLETE,2026-08-31,OPENAI_M098_APP_READY_V1,教材UIは既存LV-M098-01の固定10投影を維持。詳細条件は教師・監査層に保持。
M098,I001,2,ペットボトル,ペットボトル,汚れたペットボトル,C-M098-01,もやせるごみ,PETボトルでも油・ソース等で汚れが落ちず資源化できないもの,中身を使い切る,洗えるPETマーク品はペットボトル,OFFICIAL_RULE_DERIVED,S-M098-05,https://www.city.onomichi.hiroshima.jp/uploaded/attachment/57662.pdf,4頁：油・ソース等の容器や汚れたPETはもやせるごみ,COMPLETE,2026-08-31,OPENAI_M098_APP_READY_V1,教材UIは既存LV-M098-01の固定10投影を維持。詳細条件は教師・監査層に保持。
M098,I002,1,ペットボトルのキャップ,キャップ,ペットボトルのふた,C-M098-02,容器包装プラスチック,PETボトルから外したプラスチック製キャップ,ボトルから外す,金属製のふたは地域の資源物ルールを確認,DIRECT_ITEM,S-M098-01,https://www.city.onomichi.hiroshima.jp/soshiki/16/3029.html,ペットボトル：ふた（プラスチック）は容器包装プラスチック,COMPLETE,2026-08-31,OPENAI_M098_APP_READY_V1,教材UIは既存LV-M098-01の固定10投影を維持。詳細条件は教師・監査層に保持。
M098,I003,1,ペットボトルのラベル,ラベル,ペットボトルのラベル,C-M098-02,容器包装プラスチック,PETボトルから外したプラスチック製ラベル,ボトルから外す,材質が異なるものは品目別に確認,DIRECT_ITEM,S-M098-01,https://www.city.onomichi.hiroshima.jp/soshiki/16/3029.html,ペットボトル：ラベルは容器包装プラスチック,COMPLETE,2026-08-31,OPENAI_M098_APP_READY_V1,教材UIは既存LV-M098-01の固定10投影を維持。詳細条件は教師・監査層に保持。
M098,I004,1,アルミ缶,アルミ缶,アルミ缶,C-M098-08,資源回収,アルミ缶マークのある家庭用飲料・食品缶,中を簡単に洗う,一斗缶等の対象外缶はもやせないごみ等を確認,DIRECT_ITEM,S-M098-01,https://www.city.onomichi.hiroshima.jp/soshiki/16/3029.html,資源回収 4.アルミ缶,COMPLETE,2026-08-31,OPENAI_M098_APP_READY_V1,教材UIは既存LV-M098-01の固定10投影を維持。詳細条件は教師・監査層に保持。
M098,I005,1,スチール缶,スチール缶,スチール缶,C-M098-08,資源回収,スチール缶マークのある家庭用飲料・食品缶,中を簡単に洗う,一斗缶等の対象外缶はもやせないごみ等を確認,DIRECT_ITEM,S-M098-01,https://www.city.onomichi.hiroshima.jp/soshiki/16/3029.html,資源回収 3.スチール缶,COMPLETE,2026-08-31,OPENAI_M098_APP_READY_V1,教材UIは既存LV-M098-01の固定10投影を維持。詳細条件は教師・監査層に保持。
M098,I006,1,ガラスびん,びん,ガラスびん,C-M098-08,資源回収,飲料・食品等の資源対象びん,ふたを外し、中を簡単に洗う,ガラスコップ・板ガラス・割れたびん等は埋立ごみ等,DIRECT_ITEM,S-M098-01,https://www.city.onomichi.hiroshima.jp/soshiki/16/3029.html,資源回収 6.生きびん／7.駄びん,COMPLETE,2026-08-31,OPENAI_M098_APP_READY_V1,教材UIは既存LV-M098-01の固定10投影を維持。詳細条件は教師・監査層に保持。
M098,I006,2,ガラスびん,びん,割れたびん・資源対象外のガラス,C-M098-05,埋立ごみ等,割れたびん又は資源びんではないガラス製品,ダンボール箱等へ入れ、内容物を明記する,割れていない資源対象びんは資源回収,OFFICIAL_RULE_DERIVED,S-M098-01,https://www.city.onomichi.hiroshima.jp/soshiki/16/3029.html,埋立ごみ等：陶磁器類・割れたガラス,COMPLETE,2026-08-31,OPENAI_M098_APP_READY_V1,教材UIは既存LV-M098-01の固定10投影を維持。詳細条件は教師・監査層に保持。
M098,I007,1,白色食品トレー,白いトレー,白色食品トレー,C-M098-02,容器包装プラスチック,プラマークがあり、洗って汚れを落とせる白色食品トレー,中身を使い切って洗う,汚れが落ちないものはもやせるごみ,OFFICIAL_RULE_DERIVED,S-M098-05,https://www.city.onomichi.hiroshima.jp/uploaded/attachment/57662.pdf,5頁 容器包装プラスチック：食品トレー等,COMPLETE,2026-08-31,OPENAI_M098_APP_READY_V1,教材UIは既存LV-M098-01の固定10投影を維持。詳細条件は教師・監査層に保持。
M098,I007,2,白色食品トレー,白いトレー,汚れた食品トレー,C-M098-01,もやせるごみ,白色食品トレーでも中身・汚れが残り資源化できないもの,固形物を除く,洗浄できるプラマーク品は容器包装プラスチック,OFFICIAL_RULE_DERIVED,S-M098-01,https://www.city.onomichi.hiroshima.jp/soshiki/16/3029.html,容器包装プラスチック：汚れたまま出さない／もやせるごみ一般則,COMPLETE,2026-08-31,OPENAI_M098_APP_READY_V1,教材UIは既存LV-M098-01の固定10投影を維持。詳細条件は教師・監査層に保持。
