municipality_id,internal_item_id,branch_order,canonical_name,display_name,official_item_wording,category_id,category_name,condition,preparation,exception_destination,evidence_basis,item_evidence_source_id,item_evidence_url,item_evidence_locator,branch_review_status,checked_date,reviewer,note
M105,I001,1,ペットボトル,ペットボトル,ペットボトル,C-M105-04,資源ごみ(2) ペットボトルなどプラスチック製の容器（限定7品目）,飲料用・しょうゆ用・酒類用などのPETマーク付きボトルで内容物と落ちない汚れがないもの,ふたとラベルを外して中を水洗いし乾かして軽くつぶし白色の指定袋へ直接入れる,ふた・ラベル・落ちない汚れがあるもの・食用油用プラスチックボトルは燃やせるごみ,DIRECT_ITEM,IS-M105-01,https://www.city.hatsukaichi.hiroshima.jp/uploaded/attachment/93105.pdf,11～12頁「ペットボトル」および出し方2～3,COMPLETE,2026-08-31,OPENAI_M105_APP_READY_V1,画像は洗浄・乾燥済みの通常PETボトルを表す。
M105,I001,2,ペットボトル,ペットボトル,汚れの取れないペットボトル・食用油のプラスチックボトル,C-M105-01,燃やせるごみ,水洗いしても汚れが取れないもの又は食用油用として公式に燃やせるごみとされたプラスチックボトル,内容物を使い切って黄色の有料指定袋へ入れる,洗浄できる対象PETボトルはふたとラベルを外して資源ごみ(2),DIRECT_ITEM,IS-M105-01,https://www.city.hatsukaichi.hiroshima.jp/uploaded/attachment/93105.pdf,11～12頁「食用油の容器」「汚れの取れないもの」,COMPLETE,2026-08-31,OPENAI_M105_APP_READY_V1,視覚が近い容器でも用途・汚れ条件を分離。
M105,I002,1,ペットボトルのキャップ,キャップ,ペットボトルのキャップ,C-M105-01,燃やせるごみ,該当なし,本体から外す,該当なし,DIRECT_ITEM,IS-M105-04,https://www.city.hatsukaichi.hiroshima.jp/soshiki/31/78355.html,分別50音表：ペットボトルのキャップ・ラベルは燃やせるごみ,COMPLETE,2026-08-31,OPENAI_M105_APP_READY_V1,公式品目行または公式区分ルールと条件を照合。
M105,I003,1,ペットボトルのラベル,ラベル,ペットボトルのラベル,C-M105-01,燃やせるごみ,該当なし,本体から外す,該当なし,DIRECT_ITEM,IS-M105-04,https://www.city.hatsukaichi.hiroshima.jp/soshiki/31/78355.html,分別50音表：ペットボトルのキャップ・ラベルは燃やせるごみ,COMPLETE,2026-08-31,OPENAI_M105_APP_READY_V1,公式品目行または公式区分ルールと条件を照合。
M105,I004,1,アルミ缶,アルミ缶,アルミ缶（飲料缶・かんづめ缶）,C-M105-03,資源ごみ(1) びん・かん類,飲料又は食品用で内容物と汚れを除いたアルミ缶,中をよく水洗いして汚れを取り白色の指定袋へびん・かんだけをまとめて入れる,資源対象外の缶は寸法により小型および複雑ごみ又は大型ごみ,DIRECT_ITEM,IS-M105-04,https://www.city.hatsukaichi.hiroshima.jp/soshiki/31/78355.html,50音表「アルミ缶（飲料缶、かんづめ缶）」の行,COMPLETE,2026-08-31,OPENAI_M105_APP_READY_V1,画像は洗浄済みの飲料用アルミ缶。
M105,I004,2,アルミ缶,アルミ缶,資源対象外の缶（30cm未満）,C-M105-10,小型および複雑ごみ,油・お茶・菓子・のり・ミルク等の缶又は飲料用ふたで30cm未満のもの,中身を使い切り洗浄指定があるものは洗い緑色の指定袋へ入れる,30cm以上の資源対象外缶は大型ごみ,DIRECT_ITEM,IS-M105-04,https://www.city.hatsukaichi.hiroshima.jp/soshiki/31/78355.html,50音表「油の缶」「お茶の葉の缶」「菓子の缶」「のり缶」「ミルクの缶」の各行,COMPLETE,2026-08-31,OPENAI_M105_APP_READY_V1,用途と寸法による非資源枝。
M105,I004,3,アルミ缶,アルミ缶,資源対象外の缶（30cm以上）,C-M105-09,大型ごみ,資源対象外で長さ30cm以上の缶,中身を使い切り大型ごみ処分手数料納付券を貼って出す,30cm未満は小型および複雑ごみ。飲料・食品用アルミ缶は資源ごみ(1),DIRECT_ITEM,IS-M105-01,https://www.city.hatsukaichi.hiroshima.jp/uploaded/attachment/93105.pdf,10頁「資源ごみの日に出せないもの」缶欄「30cm以上のもの」,COMPLETE,2026-08-31,OPENAI_M105_APP_READY_V1,大型ごみは通常仕分けBOXにしない。
M105,I005,1,スチール缶,スチール缶,スチール缶（飲料缶、かんづめ缶）,C-M105-03,資源ごみ(1) びん・かん類,該当なし,中を洗う,該当なし,DIRECT_ITEM,IS-M105-04,https://www.city.hatsukaichi.hiroshima.jp/soshiki/31/78355.html,分別50音表 No.132『スチール缶（飲料缶、かんづめ缶）』,COMPLETE,2026-08-31,OPENAI_M105_APP_READY_V1,公式品目行または公式区分ルールと条件を照合。
M105,I006,1,ガラスびん,びん,瓶（薬品・化粧瓶を除く）,C-M105-03,資源ごみ(1) びん・かん類,飲食用等で一升びん以下の太さ・原形を保ち内容物と汚れを除いたガラスびん,ふたを外して中をよく水洗いし白色の指定袋へ入れる,太いびん・原形のない割れびん・汚れの取れないびん・薬品や化粧品のびんは埋立ごみ,DIRECT_ITEM,IS-M105-04,https://www.city.hatsukaichi.hiroshima.jp/soshiki/31/78355.html,50音表「瓶（薬品、化粧瓶除く）」の行,COMPLETE,2026-08-31,OPENAI_M105_APP_READY_V1,画像は割れていない洗浄済み飲食用びん。
M105,I006,2,ガラスびん,びん,一升びんより太いびん・原形をとどめない割れびん・汚れの取れないびん,C-M105-08,埋立ごみ,寸法・破損・汚れにより資源対象外となるガラスびん,白色の指定袋又は市販の土のう袋へ入れ割れて危険な場合は丈夫な紙で包み「危険」と記入する,一升びん以下で原形を保ち洗浄できる飲食用びんは資源ごみ(1),DIRECT_ITEM,IS-M105-02,https://www.city.hatsukaichi.hiroshima.jp/uploaded/attachment/93106.pdf,16頁「太さが一升びんよりも大きいもの・割れてびんの形がないもの・汚れの取れないびん」,COMPLETE,2026-08-31,OPENAI_M105_APP_READY_V1,寸法・破損・汚れの例外を独立保持。
