mapping_id,municipality_id,internal_item_id,branch_order,自治体での品目表記,category_id,分別区分正式名称,条件,前処理,例外分別先,自治体収集外,rule_status,effective_from,effective_to,category_source_id,category_source_url,category_source_locator,item_evidence_source_id,item_evidence_url,item_evidence_locator,確認日,mapping_status,evidence_scope,branch_review_status,reviewed_date,reviewed_by,備考
MAP-M084-I001-C-M084-05,M084,I001,1,category正式名称・代表品目から機械抽出,C-M084-05,ペットボトル,要品目別確認,中身を空にし、町指定方法で出す,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M084-02,https://www.town.satosho.okayama.jp/site/recycle/1248.html,ペットボトル,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M084-I004-C-M084-03,M084,I004,1,category正式名称・代表品目から機械抽出,C-M084-03,缶,要品目別確認,中身を空にし、品目条件に従って出す,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M084-02,https://www.town.satosho.okayama.jp/site/recycle/1248.html,缶,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M084-I005-C-M084-03,M084,I005,1,category正式名称・代表品目から機械抽出,C-M084-03,缶,要品目別確認,中身を空にし、品目条件に従って出す,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M084-02,https://www.town.satosho.okayama.jp/site/recycle/1248.html,缶,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M084-I006-C-M084-04,M084,I006,1,category正式名称・代表品目から機械抽出,C-M084-04,びん類,要品目別確認,中身を空にし、色別条件に従って出す,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M084-02,https://www.town.satosho.okayama.jp/site/recycle/1248.html,びん類,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M085-I001-C-M085-05,M085,I001,1,category正式名称・代表品目から機械抽出,C-M085-05,ボトル（ペットボトル・その他のプラスチック）,要品目別確認,品目別に洗浄・分別条件へ従う,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M085-01,https://www.town.yakage.okayama.jp/life/kankyo/gomi.html,ボトル（ペットボトル・その他のプラスチック）,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M085-I004-C-M085-02,M085,I004,1,category正式名称・代表品目から機械抽出,C-M085-02,カン（空き缶）,要品目別確認,中身を抜き水洗いし、アルミ缶とスチール缶に分ける,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M085-01,https://www.town.yakage.okayama.jp/life/kankyo/gomi.html,カン（空き缶）,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M085-I005-C-M085-02,M085,I005,1,category正式名称・代表品目から機械抽出,C-M085-02,カン（空き缶）,要品目別確認,中身を抜き水洗いし、アルミ缶とスチール缶に分ける,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M085-01,https://www.town.yakage.okayama.jp/life/kankyo/gomi.html,カン（空き缶）,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M085-I030-C-M085-10,M085,I030,1,category正式名称・代表品目から機械抽出,C-M085-10,水銀使用廃製品,要品目別確認,破損防止など町指定方法に従う,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M085-01,https://www.town.yakage.okayama.jp/life/kankyo/gomi.html,水銀使用廃製品,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M087-I001-C-M087-08,M087,I001,1,category正式名称・代表品目から機械抽出,C-M087-08,ペットボトル,要品目別確認,キャップ・ラベルを外し水洗いする,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M087-03,https://www.town.kagamino.lg.jp/uploaded/attachment/14008.pdf,ペットボトル,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M087-I004-C-M087-05,M087,I004,1,category正式名称・代表品目から機械抽出,C-M087-05,缶,要品目別確認,飲食缶は洗う。スプレー缶は中身を使い切る,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M087-03,https://www.town.kagamino.lg.jp/uploaded/attachment/14008.pdf,缶,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M087-I005-C-M087-05,M087,I005,1,category正式名称・代表品目から機械抽出,C-M087-05,缶,要品目別確認,飲食缶は洗う。スプレー缶は中身を使い切る,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M087-03,https://www.town.kagamino.lg.jp/uploaded/attachment/14008.pdf,缶,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
MAP-M087-I006-C-M087-06,M087,I006,1,category正式名称・代表品目から機械抽出,C-M087-06,びん,要品目別確認,キャップを外し水洗いし色別に分ける,NOT_STATED_IN_CITED_SOURCE,FALSE,CURRENT,,,S-M087-03,https://www.town.kagamino.lg.jp/uploaded/attachment/14008.pdf,びん,,,,2026-08-19,INITIAL_REVIEW_REQUIRED,CATEGORY_LEVEL,UNREVIEWED,,,Positive evidence（category正式名称・代表品目）から機械抽出。品目別公式根拠と条件枝の確認前はAPP_READYにしない。
