municipality_id,internal_item_id,branch_order,canonical_name,display_name,official_item_wording,category_id,category_name,condition,preparation,exception_destination,evidence_basis,item_evidence_source_id,item_evidence_url,item_evidence_locator,branch_review_status,checked_date,reviewer,note,scoring_branch,exception_evidence_source_id,exception_evidence_url,exception_evidence_locator
M030,I001,1,ペットボトル,ペットボトル,ペットボトル,C-M030-06,ペットボトル,PETマークがあり飲料・しょうゆ・酒類・みりん・めんつゆ等の対象用途で汚れを落とせる通常のペットボトル,ふたとラベルを外して中をよくすすぎ無色透明または半透明の袋で出す,対象外用途・簡単に汚れが落ちないもの・ラベルがはがれないものは可燃ごみ,DIRECT_ITEM,S-M030-01,https://www.city.yonago.lg.jp/1880.htm,ペットボトル／対象品目・出すときの注意,COMPLETE,2026-09-11,OPENAI_GPT56_M030_LESSON_READY_15_V1,画像は通常の透明PETボトル本体。,TRUE,S-M030-01,https://www.city.yonago.lg.jp/1880.htm,ペットボトル／対象外用途・汚れ・ラベル条件
M030,I001,2,ペットボトル,ペットボトル,対象外用途・汚れが落ちないペットボトル,C-M030-01,可燃ごみ,PETマークがあっても対象用途外または油等で簡単にきれいにならないもの・ラベルがはがれないもの,可燃ごみとして市指定袋等の可燃ごみ経路で出す,対象用途で洗浄できラベルを外せるものはペットボトル,OFFICIAL_RULE_DERIVED,S-M030-01,https://www.city.yonago.lg.jp/1880.htm,ペットボトル／対象外用途・汚れ・ラベル条件,COMPLETE,2026-09-11,OPENAI_GPT56_M030_LESSON_READY_15_V1,条件外の実在分岐を非採点枝として保持。,FALSE,S-M030-01,https://www.city.yonago.lg.jp/1880.htm,ペットボトル／通常対象品
M030,I004,1,アルミ缶,アルミ缶,飲料・食品用のアルミ缶,C-M030-05,缶・ビン類,家庭から出る通常の飲料・食品用アルミ缶,中を軽くすすぎつぶさず無色透明または半透明の袋で出す,飲料・食品用以外の缶など資源対象外品は品目に応じて不燃ごみ等を確認する,DIRECT_ITEM,S-M030-01,https://www.city.yonago.lg.jp/1880.htm,缶・ビン類／対象品・出すときの注意,COMPLETE,2026-09-11,OPENAI_GPT56_M030_LESSON_READY_15_V1,画像は通常の飲料用アルミ缶。,TRUE,S-M030-01,https://www.city.yonago.lg.jp/1880.htm,缶・ビン類／資源対象の飲料・食品用缶
M030,I006,1,ガラスびん,びん,飲料・食品用のびん,C-M030-05,缶・ビン類,割れていない通常の飲料・食品用ガラスびん,中を軽くすすぎ無色透明または半透明の袋で出す,割れたびんは不燃ごみ・ふたは材質に応じて分別,DIRECT_ITEM,S-M030-01,https://www.city.yonago.lg.jp/1880.htm,缶・ビン類／対象品・出すときの注意,COMPLETE,2026-09-11,OPENAI_GPT56_M030_LESSON_READY_15_V1,画像は割れていない通常の飲食用びん。,TRUE,S-M030-01,https://www.city.yonago.lg.jp/1880.htm,缶・ビン類／割れたびん・ふたの扱い
M030,I006,2,ガラスびん,びん,割れたびん,C-M030-02,不燃ごみ,破損したガラスびん,危険がないように扱い不燃ごみとして出す,割れていない飲料・食品用びんは缶・ビン類,OFFICIAL_RULE_DERIVED,S-M030-01,https://www.city.yonago.lg.jp/1880.htm,缶・ビン類／割れたびんは不燃ごみ,COMPLETE,2026-09-11,OPENAI_GPT56_M030_LESSON_READY_15_V1,破損条件で分別先が変わるため非採点枝として保持。,FALSE,S-M030-01,https://www.city.yonago.lg.jp/1880.htm,缶・ビン類／通常のびん
M030,I007,1,白色食品トレー,白いトレー,白色発泡トレー,C-M030-04,白色発泡スチロール・トレー,白色で汚れを落とせる発泡食品トレー,きれいに洗いテープ・シール・ひも等をすべて外し無色透明または半透明の袋で出す,着色品・汚れが落ちないものは可燃ごみ,DIRECT_ITEM,S-M030-01,https://www.city.yonago.lg.jp/1880.htm,白色発泡スチロール・トレー／出すときの注意,COMPLETE,2026-09-11,OPENAI_GPT56_M030_LESSON_READY_15_V1,画像は白色で清潔な食品トレー。,TRUE,S-M030-01,https://www.city.yonago.lg.jp/1880.htm,白色発泡スチロール・トレー／着色・汚れ条件
M030,I007,2,白色食品トレー,白いトレー,着色または汚れが落ちないトレー,C-M030-01,可燃ごみ,白色発泡資源の条件を満たさない着色品または汚れが落ちないトレー,可燃ごみとして出す,白色で洗浄できるものは白色発泡スチロール・トレー,OFFICIAL_RULE_DERIVED,S-M030-01,https://www.city.yonago.lg.jp/1880.htm,白色発泡スチロール・トレー／着色・汚れ条件,COMPLETE,2026-09-11,OPENAI_GPT56_M030_LESSON_READY_15_V1,色・汚れ条件を非採点枝として保持。,FALSE,S-M030-01,https://www.city.yonago.lg.jp/1880.htm,白色発泡スチロール・トレー／通常対象
M030,I013,1,新聞,新聞,新聞・チラシ,C-M030-07,古紙類,家庭から出る通常の乾いた新聞紙と折込チラシ,新聞・チラシとしてまとめてひもでしばって出す,汚れた紙・防水加工紙等の資源化できない紙は可燃ごみ,DIRECT_ITEM,S-M030-01,https://www.city.yonago.lg.jp/1880.htm,古紙類／新聞・チラシ・出すときの注意,COMPLETE,2026-09-11,OPENAI_GPT56_M030_LESSON_READY_15_V1,画像は通常の乾いた新聞。,TRUE,S-M030-01,https://www.city.yonago.lg.jp/1880.htm,古紙類／資源対象外の紙は可燃ごみ
M030,I014,1,段ボール,段ボール,ダンボール,C-M030-07,古紙類,家庭から出る通常の乾いたダンボール,ダンボール・紙箱の区分でまとめてひもでしばって出す,汚れた紙など資源化できないものは可燃ごみ,DIRECT_ITEM,S-M030-01,https://www.city.yonago.lg.jp/1880.htm,古紙類／ダンボール・紙箱・出すときの注意,COMPLETE,2026-09-11,OPENAI_GPT56_M030_LESSON_READY_15_V1,画像は通常の乾いた段ボール。,TRUE,S-M030-01,https://www.city.yonago.lg.jp/1880.htm,古紙類／汚れた紙等は可燃ごみ
M030,I017,1,紙パック,牛乳パック,牛乳パック,C-M030-07,古紙類,内側がアルミコートされていない通常の牛乳パック,中をすすぎ切り開いて乾かし本・雑誌・雑がみ・牛乳パックとしてひもでしばる,内側がアルミコートされた紙パック・汚れたものは可燃ごみ,DIRECT_ITEM,S-M030-01,https://www.city.yonago.lg.jp/1880.htm,古紙類／牛乳パック,COMPLETE,2026-09-11,OPENAI_GPT56_M030_LESSON_READY_15_V1,画像は通常の紙製牛乳パック。,TRUE,S-M030-01,https://www.city.yonago.lg.jp/1880.htm,古紙類／アルミコート紙・汚れた紙の扱い
M030,I017,2,紙パック,牛乳パック,内側がアルミコートされた紙パック,C-M030-01,可燃ごみ,内側がアルミコートされた飲料用紙パック,中身を空にして可燃ごみとして出す,アルミコートされていない牛乳パックは古紙類,OFFICIAL_RULE_DERIVED,S-M030-01,https://www.city.yonago.lg.jp/1880.htm,古紙類／アルミ箔加工紙は可燃ごみ,COMPLETE,2026-09-11,OPENAI_GPT56_M030_LESSON_READY_15_V1,内面加工条件を非採点枝として保持。,FALSE,S-M030-01,https://www.city.yonago.lg.jp/1880.htm,古紙類／通常の牛乳パック
