municipality_id,internal_item_id,branch_order,canonical_name,display_name,official_item_wording,category_id,category_name,condition,preparation,exception_destination,evidence_basis,item_evidence_source_id,item_evidence_url,item_evidence_locator,branch_review_status,checked_date,reviewer,note,scoring_branch,exception_evidence_source_id,exception_evidence_url,exception_evidence_locator
M050,I001,1,ペットボトル,ペットボトル,ペットボトル,C-M050-07,ペットボトル,飲料用・酒類用・調味料用（油やにおいの強いものを除く）の通常のPETボトル本体,ふたとラベルを外し、中をしっかり洗ってペットボトルの指定方法で出す,ふた・ラベル、油用・においの強いもの・非食品用の容器は燃えるごみ,DIRECT_ITEM,S-M050-04,https://www.city.izumo.shimane.jp/www/contents/1752026038326/simple/27-38nihongo.pdf,分別品目一覧表36ページ／ペットボトル・ペットボトルのふた・ラベル,COMPLETE,2026-09-14,OPENAI_GPT56_M050_LESSON_READY_15_V1,画像は通常のPETボトル本体。,TRUE,S-M050-08,https://www.city.izumo.shimane.jp/www/contents/1751610005231/index.html,ペットボトルの出し方／ふた・ラベルは燃えるごみ
M050,I004,1,アルミ缶,アルミ缶,飲料用空き缶（アルミ缶）,C-M050-05,飲料用空き缶,家庭から出る通常の飲料用アルミ缶,中身を空にして飲料用空き缶の指定袋へ出す,飲料用以外の缶・缶詰の缶は破砕ごみ,DIRECT_ITEM,S-M050-04,https://www.city.izumo.shimane.jp/www/contents/1752026038326/simple/27-38nihongo.pdf,分別品目一覧表27・28ページ／空き缶（飲料用）・飲料用空き缶,COMPLETE,2026-09-14,OPENAI_GPT56_M050_LESSON_READY_15_V1,画像は通常の飲料用アルミ缶。,TRUE,S-M050-04,https://www.city.izumo.shimane.jp/www/contents/1752026038326/simple/27-38nihongo.pdf,分別品目一覧表29ページ／缶詰の缶は破砕ごみ
M050,I006,1,ガラスびん,びん,空きびん（飲料用・食品用・薬用）,C-M050-06,空きびん,割れておらず中を洗える通常の飲料・食品・薬用びん,ふたを取り中を洗って空きびんとして出す,油・化粧品用など、割れたびん、汚れが取れないびんは埋立ごみ,DIRECT_ITEM,S-M050-04,https://www.city.izumo.shimane.jp/www/contents/1752026038326/simple/27-38nihongo.pdf,分別品目一覧表27・35ページ／空きびん・びん,COMPLETE,2026-09-14,OPENAI_GPT56_M050_LESSON_READY_15_V1,画像は割れていない通常の飲食用びん。,TRUE,S-M050-04,https://www.city.izumo.shimane.jp/www/contents/1752026038326/simple/27-38nihongo.pdf,分別品目一覧表35ページ／油・化粧品・破損等のびんは埋立ごみ
M050,I006,2,ガラスびん,びん,油・化粧品用、割れたびん、汚れが取れないびん,C-M050-03,埋立ごみ,油・化粧品用などのびん、割れたびん、または洗っても汚れが取れないびん,割れ物は新聞紙などで包み内容を表示して埋立ごみに出す,通常の清潔な飲料・食品用びんは空きびん,DIRECT_ITEM,S-M050-04,https://www.city.izumo.shimane.jp/www/contents/1752026038326/simple/27-38nihongo.pdf,分別品目一覧表27・35ページ／空きびん（対象外）,COMPLETE,2026-09-14,OPENAI_GPT56_M050_LESSON_READY_15_V1,条件差を非採点枝として保持。,FALSE,S-M050-04,https://www.city.izumo.shimane.jp/www/contents/1752026038326/simple/27-38nihongo.pdf,分別品目一覧表35ページ／通常びんの出し方
M050,I007,1,白色食品トレー,白いトレー,トレイ（紙・プラスチック製）／パック皿,C-M050-01,燃えるごみ,家庭から出る通常の白色食品トレーを市の家庭ごみとして排出する場合,燃えるごみとして出す,白色トレイはスーパーなどの店頭回収へ出してリサイクルすることが推奨される,DIRECT_ITEM,S-M050-04,https://www.city.izumo.shimane.jp/www/contents/1752026038326/simple/27-38nihongo.pdf,分別品目一覧表34・35ページ／トレイ・パック皿,COMPLETE,2026-09-14,OPENAI_GPT56_M050_LESSON_READY_15_V1,市収集での正答は燃えるごみ。店頭回収は代替リサイクル経路として保持。,TRUE,S-M050-09,https://www.city.izumo.shimane.jp/www/contents/1755143325157/index.html,食品トレイ等の店頭回収案内
M050,I013,1,新聞,新聞,新聞・新聞折込チラシ,C-M050-10,古紙,通常の乾いた新聞・新聞折込チラシ,種類別にまとめ、ひもでしばって紙リサイクルステーションへ出す,リサイクルできない紙類は燃えるごみ,DIRECT_ITEM,S-M050-06,https://www.city.izumo.shimane.jp/www/contents/1751852233443/index.html,古紙の出し方／新聞・新聞折込チラシ,COMPLETE,2026-09-14,OPENAI_GPT56_M050_LESSON_READY_15_V1,画像は通常の乾いた新聞。,TRUE,S-M050-06,https://www.city.izumo.shimane.jp/www/contents/1751852233443/index.html,古紙4種類とリサイクルステーション
M050,I014,1,段ボール,段ボール,段ボール,C-M050-10,古紙,家庭から出る通常の乾いた段ボール,ひもでしっかりしばって紙リサイクルステーションへ出す,リサイクルできない汚れた紙類は燃えるごみ,DIRECT_ITEM,S-M050-06,https://www.city.izumo.shimane.jp/www/contents/1751852233443/index.html,古紙の出し方／段ボール,COMPLETE,2026-09-14,OPENAI_GPT56_M050_LESSON_READY_15_V1,画像は通常の乾いた段ボール。,TRUE,S-M050-06,https://www.city.izumo.shimane.jp/www/contents/1751852233443/index.html,古紙4種類とリサイクルステーション
M050,I017,1,紙パック,牛乳パック,飲料用紙パック・紙パック,C-M050-10,古紙,内面がアルミ貼りでない通常の牛乳パック・飲料用紙パック,洗って、開いて、乾かして紙リサイクルステーションへ出す,内面がアルミ貼りのものは燃えるごみ,DIRECT_ITEM,S-M050-04,https://www.city.izumo.shimane.jp/www/contents/1752026038326/simple/27-38nihongo.pdf,分別品目一覧表28・29ページ／飲料用紙パック・紙パック・牛乳パック,COMPLETE,2026-09-14,OPENAI_GPT56_M050_LESSON_READY_15_V1,画像は通常の牛乳パックとして内面アルミなしの条件で採点。,TRUE,S-M050-04,https://www.city.izumo.shimane.jp/www/contents/1752026038326/simple/27-38nihongo.pdf,分別品目一覧表28ページ／内面アルミは燃えるごみ
M050,I017,2,紙パック,牛乳パック,飲料用紙パック（内面アルミのもの）,C-M050-01,燃えるごみ,内面がアルミ貼りの紙パック,燃えるごみとして出す,内面がアルミ貼りでない通常の紙パックは古紙,DIRECT_ITEM,S-M050-04,https://www.city.izumo.shimane.jp/www/contents/1752026038326/simple/27-38nihongo.pdf,分別品目一覧表28ページ／飲料用紙パック（内面アルミ）,COMPLETE,2026-09-14,OPENAI_GPT56_M050_LESSON_READY_15_V1,条件差を非採点枝として保持。,FALSE,S-M050-04,https://www.city.izumo.shimane.jp/www/contents/1752026038326/simple/27-38nihongo.pdf,通常紙パックは古紙
M050,I029,1,モバイルバッテリー,モバイルバッテリー,モバイルバッテリー,C-M050-14,充電式電池の回収・確認,リサイクルマークの有無・膨張破損などの状態を画像だけでは確定できない一般のモバイルバッテリー,リサイクルマークと状態を確認し、マークありは協力店または市役所窓口、膨張・破損は市役所窓口へ持ち込む,リサイクルマークがないものは破砕ごみ,DIRECT_ITEM,S-M050-05,https://www.city.izumo.shimane.jp/www/contents/1755575355511/index.html,出し方1～5／リサイクルマーク・状態による処分経路,COMPLETE,2026-09-14,OPENAI_GPT56_M050_LESSON_READY_15_V1,教材画像だけで通常収集か回収経路かを安全に一意化できないため、学習者には回収・確認を採点行動として出す。,TRUE,S-M050-05,https://www.city.izumo.shimane.jp/www/contents/1755575355511/index.html,リサイクルマークなしは破砕ごみ／膨張破損は市役所窓口
M050,I029,2,モバイルバッテリー,モバイルバッテリー,リサイクルマークがないモバイルバッテリー,C-M050-02,破砕ごみ,リサイクルマークがないモバイルバッテリー,破砕ごみとして出す,リサイクルマークがあるものは協力店または市役所窓口へ持ち込む,DIRECT_ITEM,S-M050-05,https://www.city.izumo.shimane.jp/www/contents/1755575355511/index.html,出し方3・4／リサイクルマークなしは破砕ごみ,COMPLETE,2026-09-14,OPENAI_GPT56_M050_LESSON_READY_15_V1,条件が確認できた場合の実在分岐。,FALSE,S-M050-05,https://www.city.izumo.shimane.jp/www/contents/1755575355511/index.html,リサイクルマークありの回収経路
M050,I029,3,モバイルバッテリー,モバイルバッテリー,膨張・破損した充電式電池,C-M050-14,充電式電池の回収・確認,充電式電池が膨張・破損している,端子を絶縁し、市役所本庁4階環境施設課窓口へ持ち込む,通常の破砕ごみには出さない,DIRECT_ITEM,S-M050-05,https://www.city.izumo.shimane.jp/www/contents/1755575355511/index.html,注意点／膨張・破損は市役所窓口へ,COMPLETE,2026-09-14,OPENAI_GPT56_M050_LESSON_READY_15_V1,危険条件を非採点枝として保持。,FALSE,S-M050-05,https://www.city.izumo.shimane.jp/www/contents/1755575355511/index.html,破砕ごみ条件との分離
M050,I031,1,電球,電球,電球（一般の白熱電球）,C-M050-03,埋立ごみ,固定画像のような一般のガラス製電球,埋立ごみとして出す,LED電球は材質によりプラスチック製は破砕ごみ、ガラス製は埋立ごみ,DIRECT_ITEM,S-M050-04,https://www.city.izumo.shimane.jp/www/contents/1752026038326/simple/27-38nihongo.pdf,分別品目一覧表34ページ／電球、28ページ／LED電球,COMPLETE,2026-09-14,OPENAI_GPT56_M050_LESSON_READY_15_V1,固定画像I031は一般の電球として採点。,TRUE,S-M050-04,https://www.city.izumo.shimane.jp/www/contents/1752026038326/simple/27-38nihongo.pdf,LED電球は材質別に破砕・埋立
M050,I031,2,電球,電球,LED電球（プラスチック製）,C-M050-02,破砕ごみ,プラスチック製のLED電球,電飾用の長いものは結んで破砕ごみに出す,ガラス製LED電球と一般電球は埋立ごみ,DIRECT_ITEM,S-M050-04,https://www.city.izumo.shimane.jp/www/contents/1752026038326/simple/27-38nihongo.pdf,分別品目一覧表28ページ／LED電球（プラスチック製）,COMPLETE,2026-09-14,OPENAI_GPT56_M050_LESSON_READY_15_V1,材質差を非採点枝として保持。,FALSE,S-M050-04,https://www.city.izumo.shimane.jp/www/contents/1752026038326/simple/27-38nihongo.pdf,LED電球（ガラス製）・電球は埋立ごみ
M050,I033,1,使い捨てライター,ライター,ライター,C-M050-02,破砕ごみ,家庭から出る通常の使い捨てライター,ガスを使い切ってから破砕ごみに出す,中身が残る場合は使い切るまで通常排出しない,DIRECT_ITEM,S-M050-04,https://www.city.izumo.shimane.jp/www/contents/1752026038326/simple/27-38nihongo.pdf,分別品目一覧表38ページ／ライター,COMPLETE,2026-09-14,OPENAI_GPT56_M050_LESSON_READY_15_V1,使い切り条件を保持。,TRUE,S-M050-10,https://www.city.izumo.shimane.jp/www/contents/1604021794281/index.html,ライター等は中身を使い切って破砕ごみ
