municipality_id,internal_item_id,branch_order,canonical_name,display_name,official_item_wording,category_id,category_name,condition,preparation,exception_destination,evidence_basis,item_evidence_source_id,item_evidence_url,item_evidence_locator,branch_review_status,checked_date,reviewer,note,scoring_branch,exception_evidence_source_id,exception_evidence_url,exception_evidence_locator
M048,I001,1,ペットボトル,ペットボトル,ペットボトル,C-M048-06,缶・びん・ペットボトル,飲料等の通常のPETボトル本体,キャップとラベルを外して水ですすぎリサイクルステーションへ出す,プラスチック製キャップとPETラベルはプラスチック製容器包装,DIRECT_ITEM,S-M048-04,https://www.city.matsue.lg.jp/kurashi_tetsuzuki/gomi_kankyo_pet/6/2/5701.html,ペットボトルの出し方／キャップとラベルを外してすすぐ,COMPLETE,2026-09-14,OPENAI_GPT56_M048_LESSON_READY_15_V1,画像は通常のPETボトル本体。,TRUE,S-M048-04,https://www.city.matsue.lg.jp/kurashi_tetsuzuki/gomi_kankyo_pet/6/2/5701.html,FAQ問8／ふた・ラベルはプラスチック製容器包装
M048,I004,1,アルミ缶,アルミ缶,飲料・食品用のアルミ缶,C-M048-06,缶・びん・ペットボトル,家庭から出る通常の飲料・食品用アルミ缶,中身を空にして軽くすすぎリサイクルステーションへ出す,飲食用以外の金属缶は金属区分等を確認する,DIRECT_ITEM,S-M048-04,https://www.city.matsue.lg.jp/kurashi_tetsuzuki/gomi_kankyo_pet/6/2/5701.html,収集品目／菓子・食料品・飲料等の缶,COMPLETE,2026-09-14,OPENAI_GPT56_M048_LESSON_READY_15_V1,画像は通常の飲料用アルミ缶。,TRUE,S-M048-04,https://www.city.matsue.lg.jp/kurashi_tetsuzuki/gomi_kankyo_pet/6/2/5701.html,缶・びん・ペットボトルは飲食用対象
M048,I006,1,ガラスびん,びん,飲料・食品用のびん,C-M048-06,缶・びん・ペットボトル,割れておらず水ですすいで汚れを落とせる通常の飲食用ガラスびん,キャップを外して軽く水ですすぎリサイクルステーションへ出す,割れたびん・ガラス・すすいでも汚れが落ちないびんはもやせるごみ,DIRECT_ITEM,S-M048-04,https://www.city.matsue.lg.jp/kurashi_tetsuzuki/gomi_kankyo_pet/6/2/5701.html,びんの出し方／FAQ問6・問7,COMPLETE,2026-09-14,OPENAI_GPT56_M048_LESSON_READY_15_V1,画像は割れていない通常の飲食用びん。,TRUE,S-M048-04,https://www.city.matsue.lg.jp/kurashi_tetsuzuki/gomi_kankyo_pet/6/2/5701.html,FAQ問6・問7／汚れ・破損時はもやせるごみ
M048,I006,2,ガラスびん,びん,割れたびん・汚れが落ちないびん,C-M048-01,もやせるごみ,割れたガラスびんまたは水ですすいでも汚れが落ちないびん,割れ物は新聞紙などに包み指定袋に「注意」と書く,通常の清潔な飲食用びんは缶・びん・ペットボトル,OFFICIAL_RULE_DERIVED,S-M048-04,https://www.city.matsue.lg.jp/kurashi_tetsuzuki/gomi_kankyo_pet/6/2/5701.html,FAQ問6・問7,COMPLETE,2026-09-14,OPENAI_GPT56_M048_LESSON_READY_15_V1,破損・汚れ条件を非採点枝として保持。,FALSE,S-M048-04,https://www.city.matsue.lg.jp/kurashi_tetsuzuki/gomi_kankyo_pet/6/2/5701.html,通常のびんの出し方
M048,I007,1,白色食品トレー,白いトレー,食品トレイ,C-M048-05,プラスチック製容器包装,プラマークがあり中身がなく汚れを落とせる通常の食品トレー,中身を使い切り軽くすすぐなどして汚れを取り紙製・プラスチック製容器包装指定袋へ入れる,プラマークがないもの・汚れが残るもの・洗いにくいものはもやせるごみ,DIRECT_ITEM,S-M048-05,https://www.city.matsue.lg.jp/soshikikarasagasu/kankyoenergybu_recycletoshisuishinka/5/2/242.html,主な収集品目／トレイ類・収集しないもの,COMPLETE,2026-09-14,OPENAI_GPT56_M048_LESSON_READY_15_V1,画像は清潔な白色食品トレー。店舗回収も推奨されるが市収集のプラ製容器包装が正答として成立。,TRUE,S-M048-05,https://www.city.matsue.lg.jp/soshikikarasagasu/kankyoenergybu_recycletoshisuishinka/5/2/242.html,FAQ問1／スーパー等回収ボックスも利用可
M048,I007,2,白色食品トレー,白いトレー,プラマークなし・汚れた食品トレー,C-M048-01,もやせるごみ,プラマークがないものまたは中身・汚れが残るもの・洗いにくいもの,もやせるごみ指定袋へ入れる,清潔でプラマークのある食品トレーはプラスチック製容器包装,OFFICIAL_RULE_DERIVED,S-M048-05,https://www.city.matsue.lg.jp/soshikikarasagasu/kankyoenergybu_recycletoshisuishinka/5/2/242.html,プラスチック製容器包装で収集しないもの,COMPLETE,2026-09-14,OPENAI_GPT56_M048_LESSON_READY_15_V1,汚れ・マーク条件を非採点枝として保持。,FALSE,S-M048-05,https://www.city.matsue.lg.jp/soshikikarasagasu/kankyoenergybu_recycletoshisuishinka/5/2/242.html,通常のトレイ類
M048,I013,1,新聞,新聞,新聞紙,C-M048-03,古紙・古着,家庭から出る通常の乾いた新聞紙・折込チラシ,ひもで十文字にしばるか新聞紙と明記した箱・紙袋・透明系袋等に入れる,汚れ等で古紙として出せないものはもやせるごみ,DIRECT_ITEM,S-M048-06,https://www.city.matsue.lg.jp/kurashi_tetsuzuki/gomi_kankyo_pet/6/2/5711.html,古紙／新聞紙の出し方,COMPLETE,2026-09-14,OPENAI_GPT56_M048_LESSON_READY_15_V1,画像は通常の乾いた新聞。,TRUE,S-M048-06,https://www.city.matsue.lg.jp/kurashi_tetsuzuki/gomi_kankyo_pet/6/2/5711.html,古紙・古着で収集しないもの
M048,I014,1,段ボール,段ボール,ダンボール,C-M048-03,古紙・古着,家庭から出る通常の乾いた段ボール,折りたたんでひもで十文字にしばって出す,汚れ等で古紙として出せないものはもやせるごみ,DIRECT_ITEM,S-M048-06,https://www.city.matsue.lg.jp/kurashi_tetsuzuki/gomi_kankyo_pet/6/2/5711.html,古紙／ダンボールの出し方,COMPLETE,2026-09-14,OPENAI_GPT56_M048_LESSON_READY_15_V1,画像は通常の乾いた段ボール。,TRUE,S-M048-06,https://www.city.matsue.lg.jp/kurashi_tetsuzuki/gomi_kankyo_pet/6/2/5711.html,古紙・古着で収集しないもの
M048,I017,1,紙パック,牛乳パック,紙パック（内側が白いもの）,C-M048-03,古紙・古着,内側が白い通常の紙パック,水洗いして切り開き乾燥させひもで十文字にしばるか紙パックと明記した袋へ入れる,内側が白くないもの等はこの古紙ルートの対象外のため別区分を確認する,DIRECT_ITEM,S-M048-06,https://www.city.matsue.lg.jp/kurashi_tetsuzuki/gomi_kankyo_pet/6/2/5711.html,古紙／紙パック（内側が白いもの）の出し方,COMPLETE,2026-09-14,OPENAI_GPT56_M048_LESSON_READY_15_V1,画像は通常の牛乳パックとして内側が白い条件で採点。,TRUE,S-M048-06,https://www.city.matsue.lg.jp/kurashi_tetsuzuki/gomi_kankyo_pet/6/2/5711.html,紙パック（内側が白いもの）の条件
M048,I029,1,モバイルバッテリー,モバイルバッテリー,モバイルバッテリー,C-M048-02,金属,リサイクルマークがない・破損等で回収協力店が引き取れないなど松江市収集対象となる家庭用モバイルバッテリー,充電切れにし金属端子部をテープで絶縁して金属資源指定袋に入れ「バッテリーあり」の紙を貼る,リサイクルマークがあり回収協力店で引き取り可能なものは協力店回収を優先する,DIRECT_ITEM,S-M048-08,https://www.city.matsue.lg.jp/kurashi_tetsuzuki/gomi_kankyo_pet/6/2/12542.html,リチウムイオン電池を金属ごみで出す場合の処理方法,COMPLETE,2026-09-14,OPENAI_GPT56_M048_LESSON_READY_15_V1,金属の出し方でもモバイルバッテリーを主な収集品目として明示。画像採点は市収集対象条件の枝とし回収協力店条件を教師用例外として保持。,TRUE,S-M048-07,https://www.city.matsue.lg.jp/kurashi_tetsuzuki/gomi_kankyo_pet/6/2/5706.html,主な収集品目／モバイルバッテリー・充電式電池のリサイクル導線
