municipality_id,internal_item_id,branch_order,canonical_name,display_name,official_item_wording,category_id,category_name,condition,preparation,exception_destination,evidence_basis,item_evidence_source_id,item_evidence_url,item_evidence_locator,branch_review_status,checked_date,reviewer,note,scoring_branch,exception_evidence_source_id,exception_evidence_url,exception_evidence_locator
M027,I001,1,ペットボトル,ペットボトル,ペットボトル,C-M027-05,ペットボトル,PETマークのある飲料用・酒類用・しょうゆ用ボトル,中を洗いキャップとラベルを外して透明または半透明の袋で出す,キャップはPET本体と別袋で同時収集・ラベルは燃えるごみ・マークのないポリ容器や色つきペットボトルは燃えるごみ,DIRECT_ITEM,S-M027-08,https://www.city.yamatokoriyama.lg.jp/material/files/group/22/gomirule_R8.pdf,令和8年5月版 中面「ペットボトル」,COMPLETE,2026-09-11,OPENAI_GPT56_M027_LESSON_READY_15_V1,画像は通常の透明PETボトル本体。,TRUE,S-M027-08,https://www.city.yamatokoriyama.lg.jp/material/files/group/22/gomirule_R8.pdf,中面「ペットボトル」キャップ・ラベル・対象外条件
M027,I004,1,アルミ缶,アルミ缶,空き缶,C-M027-02,燃えないごみ,家庭から出る飲料・食品用の通常のアルミ缶,中を洗いキャップ等を外して透明または半透明の袋で出す,スプレー缶・小型カセットボンベは使い切り穴をあける等の別条件あり,DIRECT_ITEM,S-M027-04,https://www.city.yamatokoriyama.lg.jp/material/files/group/22/gomibunbetsu.pdf,分別辞典「あ」『空き缶』＝燃えないごみ（カン・ビン）,COMPLETE,2026-09-11,OPENAI_GPT56_M027_LESSON_READY_15_V1,画像は通常の飲料用アルミ缶。,TRUE,S-M027-01,https://www.city.yamatokoriyama.lg.jp/soshiki/cleancenter/gomi_recycle/26/1374.html,燃えないごみ／缶・びん類の前処理
M027,I006,1,ガラスびん,びん,びん,C-M027-02,燃えないごみ,家庭から出る通常のガラスびん,中を洗いキャップを外して透明または半透明の袋で出す,ビールびん・酒びん等のくり返し使えるびんは販売店回収を推奨・割れたガラスは紙で包む,DIRECT_ITEM,S-M027-04,https://www.city.yamatokoriyama.lg.jp/material/files/group/22/gomibunbetsu.pdf,分別辞典『びん』＝燃えないごみ（カン・ビン）,COMPLETE,2026-09-11,OPENAI_GPT56_M027_LESSON_READY_15_V1,画像は割れていない通常のガラスびん。,TRUE,S-M027-01,https://www.city.yamatokoriyama.lg.jp/soshiki/cleancenter/gomi_recycle/26/1374.html,燃えないごみ／びん類・危険物の前処理
M027,I007,1,白色食品トレー,白いトレー,食品用トレー,C-M027-01,燃えるごみ,家庭から出る通常の食品用トレー,中身を除いて燃えるごみとして透明または半透明の袋で出す,洗って乾かした食品トレーは市内回収ボックスへ持参する任意ルートもある,DIRECT_ITEM,S-M027-04,https://www.city.yamatokoriyama.lg.jp/material/files/group/22/gomibunbetsu.pdf,分別辞典『食品用トレー』＝燃えるごみ,COMPLETE,2026-09-11,OPENAI_GPT56_M027_LESSON_READY_15_V1,画像は白色食品トレー。通常収集の正答を採用し回収BOXは任意ルートとして保持。,TRUE,S-M027-06,https://www.city.yamatokoriyama.lg.jp/kurashi_tetsuzuki/seikatu/gomi_recycle/recycle/5764.html,食品トレー回収事業／洗浄・乾燥・回収ボックス
M027,I013,1,新聞,新聞,新聞紙,C-M027-06,資源ごみ,家庭から出る通常の新聞紙,自治会や子ども会等の資源回収へ出す,地域で資源回収を行っていない場合は自治会単位申込で月1回収集,DIRECT_ITEM,S-M027-04,https://www.city.yamatokoriyama.lg.jp/material/files/group/22/gomibunbetsu.pdf,分別辞典『新聞紙』＝資源ごみ,COMPLETE,2026-09-11,OPENAI_GPT56_M027_LESSON_READY_15_V1,画像は通常の新聞。,TRUE,S-M027-01,https://www.city.yamatokoriyama.lg.jp/soshiki/cleancenter/gomi_recycle/26/1374.html,資源ごみ／地域回収と自治会申込
M027,I014,1,段ボール,段ボール,ダンボール,C-M027-06,資源ごみ,家庭から出る通常のダンボール,自治会や子ども会等の資源回収へ出す,地域で資源回収を行っていない場合は自治会単位申込で月1回収集,DIRECT_ITEM,S-M027-04,https://www.city.yamatokoriyama.lg.jp/material/files/group/22/gomibunbetsu.pdf,分別辞典『ダンボール』＝資源ごみ,COMPLETE,2026-09-11,OPENAI_GPT56_M027_LESSON_READY_15_V1,画像は通常の段ボール。,TRUE,S-M027-01,https://www.city.yamatokoriyama.lg.jp/soshiki/cleancenter/gomi_recycle/26/1374.html,資源ごみ／地域回収と自治会申込
M027,I017,1,紙パック,牛乳パック,牛乳パック,C-M027-06,資源ごみ,家庭から出る通常の牛乳パック,自治会や子ども会等の資源回収へ出す,地域で資源回収を行っていない場合は自治会単位申込で月1回収集,DIRECT_ITEM,S-M027-04,https://www.city.yamatokoriyama.lg.jp/material/files/group/22/gomibunbetsu.pdf,分別辞典『牛乳パック』＝資源ごみ,COMPLETE,2026-09-11,OPENAI_GPT56_M027_LESSON_READY_15_V1,画像は通常の牛乳パック。資料にない洗浄等の前処理は推測で追加しない。,TRUE,S-M027-01,https://www.city.yamatokoriyama.lg.jp/soshiki/cleancenter/gomi_recycle/26/1374.html,資源ごみ／地域回収と自治会申込
M027,I029,1,モバイルバッテリー,モバイルバッテリー,モバイルバッテリー,C-M027-04,有害ごみ,家庭で使用した通常状態のモバイルバッテリー,使い切って有害ごみとして出すか青色の電池類回収ボックスへ入れる,膨らんだモバイルバッテリーは清掃センターへ直接持ち込む,DIRECT_ITEM,S-M027-05,https://www.city.yamatokoriyama.lg.jp/kurashi_tetsuzuki/seikatu/gomi_recycle/kateigomi/16976.html,電池類・水銀式体温計などは有害ごみ／充電式電池は青色回収BOX,COMPLETE,2026-09-11,OPENAI_GPT56_M027_LESSON_READY_15_V1,画像は膨張していない通常のモバイルバッテリー。,TRUE,S-M027-05,https://www.city.yamatokoriyama.lg.jp/soshiki/cleancenter/gomi_recycle/24/17216.html,FAQ『モバイルバッテリー』／膨張品は清掃センターへ直接持込み
M027,I031,1,電球,電球,電球,C-M027-04,有害ごみ,家庭から出る通常の電球,破損しないよう扱い有害ごみとして透明または半透明の袋で出す,照明器具本体は粗大ごみで電球とは分ける,DIRECT_ITEM,S-M027-04,https://www.city.yamatokoriyama.lg.jp/material/files/group/22/gomibunbetsu.pdf,分別辞典『照明器具』備考「蛍光管・電球は有害ごみ」,COMPLETE,2026-09-11,OPENAI_GPT56_M027_LESSON_READY_15_V1,画像は照明器具本体ではなく電球単体。,TRUE,S-M027-01,https://www.city.yamatokoriyama.lg.jp/soshiki/cleancenter/gomi_recycle/26/1374.html,有害ごみ／透明系袋
M027,I033,1,使い捨てライター,ライター,使い捨てライター,C-M027-01,燃えるごみ,家庭から出る使い捨てライター,完全に使い切ってガスを抜いてから燃えるごみとして出す,多量に出る場合は清掃センターへ持ち込み職員へ直接手渡す,DIRECT_ITEM,S-M027-07,https://www.city.yamatokoriyama.lg.jp/soshiki/cleancenter/gomi_recycle/26/1372.html,『使い捨てライターは…』完全に使い切りガス抜き後「燃えるごみ」,COMPLETE,2026-09-11,OPENAI_GPT56_M027_LESSON_READY_15_V1,画像は通常の使い捨てライター。安全条件を教師用reviewに保持。,TRUE,S-M027-07,https://www.city.yamatokoriyama.lg.jp/soshiki/cleancenter/gomi_recycle/26/1372.html,多量の場合は清掃センターで直接手渡し
