municipality_id,internal_item_id,branch_order,canonical_name,display_name,official_item_wording,category_id,category_name,condition,preparation,exception_destination,evidence_basis,item_evidence_source_id,item_evidence_url,item_evidence_locator,branch_review_status,checked_date,reviewer,note,scoring_branch,exception_evidence_source_id,exception_evidence_url,exception_evidence_locator
M109,I001,1,ペットボトル,ペットボトル,ペットボトル,C-M109-07,ペットボトル,PETマークがあり汚れを落とせるもの,中を洗いキャップとラベルを外す,汚れたものは可燃ごみ,DIRECT_ITEM,S-M109-01,https://www.town.kaita.lg.jp/uploaded/life/44980_122640_misc.pdf,1頁 資源物『ペットボトル』欄,COMPLETE,2026-08-27,OPENAI_CODEX_BATCH11_M107_M109_LESSON_READY_10_V1,画像は通常PET。,TRUE,S-M109-01,https://www.town.kaita.lg.jp/uploaded/life/44980_122640_misc.pdf,1頁 可燃ごみ欄
M109,I001,2,ペットボトル,ペットボトル,汚れたペットボトル,C-M109-01,可燃ごみ,汚れが落ちず資源化条件を満たさないもの,中身を除き可燃ごみへ出す,洗浄可能品はペットボトル,OFFICIAL_RULE_DERIVED,S-M109-01,https://www.town.kaita.lg.jp/uploaded/life/44980_122640_misc.pdf,1頁 可燃ごみ欄（プラスチック類）,COMPLETE,2026-08-27,OPENAI_CODEX_BATCH11_M107_M109_LESSON_READY_10_V1,汚れ枝を保持。,FALSE,S-M109-01,https://www.town.kaita.lg.jp/uploaded/life/44980_122640_misc.pdf,1頁 ペットボトル欄
M109,I004,1,アルミ缶,アルミ缶,アルミ缶,C-M109-04,缶・金属類,中身を空にした飲料・食品用アルミ缶,中を洗う,スプレー缶は使い切り穴を開けない,DIRECT_ITEM,S-M109-01,https://www.town.kaita.lg.jp/uploaded/life/44980_122640_misc.pdf,1頁 資源物『缶・金属類』欄,COMPLETE,2026-08-27,OPENAI_CODEX_BATCH11_M107_M109_LESSON_READY_10_V1,画像は通常缶。,TRUE,S-M109-01,https://www.town.kaita.lg.jp/uploaded/life/44980_122640_misc.pdf,1頁 資源物『缶・金属類』欄
M109,I004,2,アルミ缶,アルミ缶,スプレー缶,C-M109-04,缶・金属類,中身を使い切ったスプレー缶,中身を使い切り穴を開けずに出す,飲料缶は中を洗って同区分,OFFICIAL_RULE_DERIVED,S-M109-01,https://www.town.kaita.lg.jp/uploaded/life/44980_122640_misc.pdf,1頁 資源物『缶・金属類』欄の条件,COMPLETE,2026-08-27,OPENAI_CODEX_BATCH11_M107_M109_LESSON_READY_10_V1,類似缶条件を保持。,FALSE,S-M109-01,https://www.town.kaita.lg.jp/uploaded/life/44980_122640_misc.pdf,1頁 資源物『缶・金属類』欄の条件
M109,I006,1,ガラスびん,びん,ガラスびん,C-M109-05,ビン類,割れていない飲食用ガラスびん,ふたを外し中を洗う,割れたびんは埋立ごみ,DIRECT_ITEM,S-M109-01,https://www.town.kaita.lg.jp/uploaded/life/44980_122640_misc.pdf,1頁 資源物『ビン類』欄,COMPLETE,2026-08-27,OPENAI_CODEX_BATCH11_M107_M109_LESSON_READY_10_V1,画像は通常びん。,TRUE,S-M109-01,https://www.town.kaita.lg.jp/uploaded/life/44980_122640_misc.pdf,1頁 埋立ごみ欄
M109,I006,2,ガラスびん,びん,割れたガラスびん,C-M109-02,埋立ごみ,破損したガラスびん,危険がないよう安全に扱う,割れていない飲食用びんはビン類,OFFICIAL_RULE_DERIVED,S-M109-01,https://www.town.kaita.lg.jp/uploaded/life/44980_122640_misc.pdf,1頁 埋立ごみ欄（ガラス）,COMPLETE,2026-08-27,OPENAI_CODEX_BATCH11_M107_M109_LESSON_READY_10_V1,破損枝を保持。,FALSE,S-M109-01,https://www.town.kaita.lg.jp/uploaded/life/44980_122640_misc.pdf,1頁 ビン類欄
M109,I007,1,白色食品トレー,白いトレー,白色トレイ,C-M109-08,その他,白色で汚れを落とした食品トレイ,洗って出す,白色以外又は汚れたものは可燃ごみ,DIRECT_ITEM,S-M109-01,https://www.town.kaita.lg.jp/uploaded/life/44980_122640_misc.pdf,1頁 資源物『その他』白色トレイ欄,COMPLETE,2026-08-27,OPENAI_CODEX_BATCH11_M107_M109_LESSON_READY_10_V1,公式子分類名『その他』を正本に保持。,TRUE,S-M109-01,https://www.town.kaita.lg.jp/uploaded/life/44980_122640_misc.pdf,1頁 可燃ごみ欄
M109,I007,2,白色食品トレー,白いトレー,白色以外又は汚れたトレイ,C-M109-01,可燃ごみ,白色トレイ区分の対象外となるもの,可燃ごみへ出す,白色で洗浄済みは資源物のその他,OFFICIAL_RULE_DERIVED,S-M109-01,https://www.town.kaita.lg.jp/uploaded/life/44980_122640_misc.pdf,1頁 可燃ごみ欄（プラスチック類）,COMPLETE,2026-08-27,OPENAI_CODEX_BATCH11_M107_M109_LESSON_READY_10_V1,対象外枝を保持。,FALSE,S-M109-01,https://www.town.kaita.lg.jp/uploaded/life/44980_122640_misc.pdf,1頁 その他欄
M109,I013,1,新聞,新聞,新聞,C-M109-06,紙・布類,汚れのない新聞・折込広告,種類別にまとめる,汚れた紙は可燃ごみ,DIRECT_ITEM,S-M109-01,https://www.town.kaita.lg.jp/uploaded/life/44980_122640_misc.pdf,1頁 資源物『紙・布類』欄,COMPLETE,2026-08-27,OPENAI_CODEX_BATCH11_M107_M109_LESSON_READY_10_V1,画像は通常新聞。,TRUE,S-M109-01,https://www.town.kaita.lg.jp/uploaded/life/44980_122640_misc.pdf,1頁 可燃ごみ欄
M109,I013,2,新聞,新聞,汚れた新聞,C-M109-01,可燃ごみ,資源化できない汚れのある新聞,可燃ごみへ出す,資源化できる新聞は紙・布類,OFFICIAL_RULE_DERIVED,S-M109-01,https://www.town.kaita.lg.jp/uploaded/life/44980_122640_misc.pdf,1頁 可燃ごみ欄（紙くず）,COMPLETE,2026-08-27,OPENAI_CODEX_BATCH11_M107_M109_LESSON_READY_10_V1,汚れ枝を保持。,FALSE,S-M109-01,https://www.town.kaita.lg.jp/uploaded/life/44980_122640_misc.pdf,1頁 紙・布類欄
M109,I014,1,段ボール,段ボール,ダンボール,C-M109-06,紙・布類,汚れのない家庭のダンボール,折りたたみ種類別にまとめる,汚れたものは可燃ごみ,DIRECT_ITEM,S-M109-01,https://www.town.kaita.lg.jp/uploaded/life/44980_122640_misc.pdf,1頁 資源物『紙・布類』欄,COMPLETE,2026-08-27,OPENAI_CODEX_BATCH11_M107_M109_LESSON_READY_10_V1,画像は通常段ボール。,TRUE,S-M109-01,https://www.town.kaita.lg.jp/uploaded/life/44980_122640_misc.pdf,1頁 可燃ごみ欄
