municipality_id,internal_item_id,branch_order,canonical_name,display_name,official_item_wording,category_id,category_name,condition,preparation,exception_destination,evidence_basis,item_evidence_source_id,item_evidence_url,item_evidence_locator,branch_review_status,checked_date,reviewer,note,scoring_branch,exception_evidence_source_id,exception_evidence_url,exception_evidence_locator
M110,I001,1,ペットボトル,ペットボトル,ペットボトル,C-M110-02,資源物（1）,PETマークの飲料等のボトル,キャップ・ラベルを外し、洗って乾かす,汚れが落ちないものは可燃ごみ,DIRECT_ITEM,S-M110-02,https://www.town.kumano.lg.jp/8/1/3/2/1/3572.html,資源物（1）ペットボトル欄,COMPLETE,2026-08-28,OPENAI_CHATGPT_BATCH11_M110_M112_LESSON_READY_10_V1,通常のPETボトルを採点。,TRUE,S-M110-02,https://www.town.kumano.lg.jp/8/1/3/2/1/3572.html,資源物（1）ペットボトル欄
M110,I001,2,ペットボトル,ペットボトル,汚れが落ちないペットボトル,C-M110-01,可燃ごみ,洗っても汚れが落ちないもの,中身を除いて可燃ごみへ出す,洗浄できるPETは資源物（1）,OFFICIAL_RULE_DERIVED,S-M110-02,https://www.town.kumano.lg.jp/8/1/3/2/1/3572.html,資源物（1）ペットボトルの対象外条件,COMPLETE,2026-08-28,OPENAI_CHATGPT_BATCH11_M110_M112_LESSON_READY_10_V1,汚れ条件のみ保持。,FALSE,S-M110-02,https://www.town.kumano.lg.jp/8/1/3/2/1/3572.html,資源物（1）ペットボトルの対象外条件
M110,I004,1,アルミ缶,アルミ缶,飲料用アルミ缶,C-M110-03,資源物（2）,中身を空にした飲料用アルミ缶,中を洗って出す,スプレー缶は同区分の個別条件に従う,DIRECT_ITEM,S-M110-04,https://www.town.kumano.lg.jp/material/files/group/11/bunbetsu50onn.xls,50音一覧『アルミ缶』,COMPLETE,2026-08-28,OPENAI_CHATGPT_BATCH11_M110_M112_LESSON_READY_10_V1,通常の飲料缶を採点。,TRUE,S-M110-04,https://www.town.kumano.lg.jp/material/files/group/11/bunbetsu50onn.xls,50音一覧『アルミ缶』
M110,I004,2,アルミ缶,アルミ缶,スプレー缶,C-M110-03,資源物（2）,中身を使い切ったスプレー缶,中身を使い切って指定方法で出す,飲料缶は洗って出す,DIRECT_ITEM,S-M110-04,https://www.town.kumano.lg.jp/material/files/group/11/bunbetsu50onn.xls,50音一覧『スプレー缶』,COMPLETE,2026-08-28,OPENAI_CHATGPT_BATCH11_M110_M112_LESSON_READY_10_V1,類似缶の条件を保持。,FALSE,S-M110-04,https://www.town.kumano.lg.jp/material/files/group/11/bunbetsu50onn.xls,50音一覧『スプレー缶』
M110,I006,1,ガラスびん,びん,ガラスびん,C-M110-03,資源物（2）,割れていない飲食用ガラスびん,ふたを外し中を洗う,割れたガラスは埋立ごみ,DIRECT_ITEM,S-M110-04,https://www.town.kumano.lg.jp/material/files/group/11/bunbetsu50onn.xls,50音一覧『びん』,COMPLETE,2026-08-28,OPENAI_CHATGPT_BATCH11_M110_M112_LESSON_READY_10_V1,通常びんを採点。,TRUE,S-M110-04,https://www.town.kumano.lg.jp/material/files/group/11/bunbetsu50onn.xls,50音一覧『びん』
M110,I006,2,ガラスびん,びん,割れたガラス,C-M110-04,埋立ごみ,破損したガラスびん,危険がないよう包んで出す,割れていない飲食用びんは資源物（2）,DIRECT_ITEM,S-M110-04,https://www.town.kumano.lg.jp/material/files/group/11/bunbetsu50onn.xls,50音一覧『ガラス』,COMPLETE,2026-08-28,OPENAI_CHATGPT_BATCH11_M110_M112_LESSON_READY_10_V1,破損枝を保持。,FALSE,S-M110-04,https://www.town.kumano.lg.jp/material/files/group/11/bunbetsu50onn.xls,50音一覧『ガラス』
M110,I007,1,白色食品トレー,白いトレー,白色食品トレー,C-M110-02,資源物（1）,汚れを落とした白色食品トレー,洗って乾かす,汚れが落ちないものは可燃ごみ,DIRECT_ITEM,S-M110-02,https://www.town.kumano.lg.jp/8/1/3/2/1/3572.html,資源物（1）プラスチック製容器包装欄,COMPLETE,2026-08-28,OPENAI_CHATGPT_BATCH11_M110_M112_LESSON_READY_10_V1,固定画像の白色トレーを採点。,TRUE,S-M110-02,https://www.town.kumano.lg.jp/8/1/3/2/1/3572.html,資源物（1）プラスチック製容器包装欄
M110,I007,2,白色食品トレー,白いトレー,汚れが落ちない食品トレー,C-M110-01,可燃ごみ,汚れが落ちず資源化条件を満たさないもの,中身を除き可燃ごみへ出す,洗浄できる対象品は資源物（1）,DIRECT_ITEM,S-M110-02,https://www.town.kumano.lg.jp/8/1/3/2/1/3572.html,資源物（1）の汚れ条件,COMPLETE,2026-08-28,OPENAI_CHATGPT_BATCH11_M110_M112_LESSON_READY_10_V1,汚れ枝を保持。,FALSE,S-M110-02,https://www.town.kumano.lg.jp/8/1/3/2/1/3572.html,資源物（1）の汚れ条件
M110,I013,1,新聞,新聞,新聞,C-M110-02,資源物（1）,家庭から出る汚れのない新聞,新聞としてまとめてひもでしばる,汚れた紙は可燃ごみ,DIRECT_ITEM,S-M110-02,https://www.town.kumano.lg.jp/8/1/3/2/1/3572.html,資源物（1）新聞欄,COMPLETE,2026-08-28,OPENAI_CHATGPT_BATCH11_M110_M112_LESSON_READY_10_V1,通常新聞を採点。,TRUE,S-M110-02,https://www.town.kumano.lg.jp/8/1/3/2/1/3572.html,資源物（1）新聞欄
M110,I013,2,新聞,新聞,汚れた新聞,C-M110-01,可燃ごみ,資源化できない汚れた新聞,可燃ごみへ出す,資源化できる新聞は資源物（1）,OFFICIAL_RULE_DERIVED,S-M110-04,https://www.town.kumano.lg.jp/material/files/group/11/bunbetsu50onn.xls,50音一覧『新聞』と可燃ごみ条件,COMPLETE,2026-08-28,OPENAI_CHATGPT_BATCH11_M110_M112_LESSON_READY_10_V1,資源化不可枝を保持。,FALSE,S-M110-04,https://www.town.kumano.lg.jp/material/files/group/11/bunbetsu50onn.xls,50音一覧『新聞』と可燃ごみ条件
