municipality_id,internal_item_id,branch_order,canonical_name,display_name,official_item_wording,category_id,category_name,condition,preparation,exception_destination,evidence_basis,item_evidence_source_id,item_evidence_url,item_evidence_locator,branch_review_status,checked_date,reviewer,note,scoring_branch,exception_evidence_source_id,exception_evidence_url,exception_evidence_locator
M021,I001,1,ペットボトル,ペットボトル,PETマークのついたペットボトル,C-M021-08,ペットボトル（ペット）,PETマークのある飲料等のペットボトル,ふたとラベルを外し、中身を使い切って異物を除き、透明または半透明の袋で出す,ふた・ラベルは容器包装プラスチック,DIRECT_ITEM,S-M021-02,https://www.info.city.tsu.mie.jp/_res/projects/default_project/_page_/001/001/598/8.4guidebook.pdf,p16 ペットボトル（ペット）,COMPLETE,2026-09-11,OPENAI_GPT56_M021_LESSON_READY_15_V1,画像は通常のPETボトル本体。現行ガイドは汚れがあっても異物を除けばペットボトルとして回収すると明記。,TRUE,S-M021-02,https://www.info.city.tsu.mie.jp/_res/projects/default_project/_page_/001/001/598/8.4guidebook.pdf,p16 ふた・ラベルは容器包装プラスチック
M021,I004,1,アルミ缶,アルミ缶,アルミ缶・アルミボトル（飲料・食品用）,C-M021-01,金属・燃やせないごみ（不燃）,飲料・食品用のアルミ缶またはアルミボトル,中身を使い切り、透明または半透明の袋で金属として出す,スプレー缶・カセットボンベは危険ごみ,DIRECT_ITEM,S-M021-03,https://www.info.city.tsu.mie.jp/_res/projects/default_project/_page_/001/001/598/bessatu20240606.pdf,品目一覧『アルミ缶・アルミボトル（飲料・食品用）』＝金属,COMPLETE,2026-09-11,OPENAI_GPT56_M021_LESSON_READY_15_V1,画像は通常の飲料用アルミ缶。,TRUE,S-M021-02,https://www.info.city.tsu.mie.jp/_res/projects/default_project/_page_/001/001/598/8.4guidebook.pdf,p11 スプレー缶・卓上カセットボンベは危険ごみ
M021,I006,1,ガラスびん,びん,人が口にする飲食料品のびん,C-M021-09,びん,割れていない飲食料品のガラスびん,ふたを外し、中身を使い切って汚れを取り除き、透明または半透明の袋で出す,金属製ふた・化粧品や消毒用のびん・割れたびんは金属・燃やせないごみ,DIRECT_ITEM,S-M021-02,https://www.info.city.tsu.mie.jp/_res/projects/default_project/_page_/001/001/598/8.4guidebook.pdf,p16 びん,COMPLETE,2026-09-11,OPENAI_GPT56_M021_LESSON_READY_15_V1,画像は割れていない通常の飲食用びん。,TRUE,S-M021-02,https://www.info.city.tsu.mie.jp/_res/projects/default_project/_page_/001/001/598/8.4guidebook.pdf,p16 びんの対象外・ふたの分別
M021,I006,2,ガラスびん,びん,化粧品・消毒用のびん、割れたガラスびん,C-M021-01,金属・燃やせないごみ（不燃）,飲食料品用の資源びんに該当しない化粧品・消毒用又は破損したガラスびん,中身を使い切り、破損品は危険がないように扱って金属・燃やせないごみへ出す,割れていない飲食料品びんはびん,OFFICIAL_RULE_DERIVED,S-M021-02,https://www.info.city.tsu.mie.jp/_res/projects/default_project/_page_/001/001/598/8.4guidebook.pdf,p10 燃やせないごみ／p16 びん対象外,COMPLETE,2026-09-11,OPENAI_GPT56_M021_LESSON_READY_15_V1,びんの用途・破損条件で分別先が変わるため非採点枝として保持。,FALSE,S-M021-02,https://www.info.city.tsu.mie.jp/_res/projects/default_project/_page_/001/001/598/8.4guidebook.pdf,p16 飲食料品びんはびん
M021,I007,1,白色食品トレー,白いトレー,プラマークのある食品トレイ,C-M021-10,容器包装プラスチック（容プラ）,商品を入れていたプラマーク付き白色食品トレイで中身・固形物等の汚れを取り除けるもの,中身を使い切り、固形物等をきれいに取り除き、透明または半透明の袋で出す,汚れが取れないものは燃やせるごみ（可燃）,OFFICIAL_RULE_DERIVED,S-M021-02,https://www.info.city.tsu.mie.jp/_res/projects/default_project/_page_/001/001/598/8.4guidebook.pdf,p17 容器包装プラスチック（トレイ類・汚れ条件）,COMPLETE,2026-09-11,OPENAI_GPT56_M021_LESSON_READY_15_V1,画像は清潔な白色食品トレイ。容器包装プラスチックのトレイ類として採点。,TRUE,S-M021-02,https://www.info.city.tsu.mie.jp/_res/projects/default_project/_page_/001/001/598/8.4guidebook.pdf,p17 汚れが取れない容器包装プラスチックは燃やせるごみ
M021,I007,2,白色食品トレー,白いトレー,汚れが取れない食品トレイ,C-M021-12,燃やせるごみ（可燃）,洗浄等をしても汚れが取れない容器包装プラスチックの食品トレイ,燃やせるごみとして透明または半透明の袋で出す,汚れを除けるプラマーク付き食品トレイは容器包装プラスチック,OFFICIAL_RULE_DERIVED,S-M021-02,https://www.info.city.tsu.mie.jp/_res/projects/default_project/_page_/001/001/598/8.4guidebook.pdf,p17 容器包装プラスチックの汚れ条件,COMPLETE,2026-09-11,OPENAI_GPT56_M021_LESSON_READY_15_V1,汚れ条件を非採点枝として保持。,FALSE,S-M021-02,https://www.info.city.tsu.mie.jp/_res/projects/default_project/_page_/001/001/598/8.4guidebook.pdf,p17 容器包装プラスチック
M021,I013,1,新聞,新聞,新聞紙・新聞チラシ,C-M021-03,新聞,資源として出せる新聞紙・折込チラシ,新聞と折込広告をまとめ、ひもで十文字にしばる,個人情報等の事情で資源に出さない場合は燃やせるごみでも可,DIRECT_ITEM,S-M021-02,https://www.info.city.tsu.mie.jp/_res/projects/default_project/_page_/001/001/598/8.4guidebook.pdf,p13 新聞,COMPLETE,2026-09-11,OPENAI_GPT56_M021_LESSON_READY_15_V1,画像は乾いた通常の新聞。,TRUE,S-M021-02,https://www.info.city.tsu.mie.jp/_res/projects/default_project/_page_/001/001/598/8.4guidebook.pdf,p13 個人情報が記載された紙の扱い
M021,I014,1,段ボール,段ボール,ダンボール,C-M021-05,ダンボール,資源として出せる汚れていない段ボール,折りたたみ、ひもで十文字にしばる,汚れたものは燃やせるごみ（可燃）,DIRECT_ITEM,S-M021-02,https://www.info.city.tsu.mie.jp/_res/projects/default_project/_page_/001/001/598/8.4guidebook.pdf,資源・ダンボール欄,COMPLETE,2026-09-11,OPENAI_GPT56_M021_LESSON_READY_15_V1,画像は乾いた通常の段ボール。,TRUE,S-M021-02,https://www.info.city.tsu.mie.jp/_res/projects/default_project/_page_/001/001/598/8.4guidebook.pdf,ダンボール欄の汚れ条件
M021,I014,2,段ボール,段ボール,汚れたダンボール,C-M021-12,燃やせるごみ（可燃）,資源化に適さない汚れた段ボール,燃やせるごみとして出す,汚れていない段ボールはダンボール,OFFICIAL_RULE_DERIVED,S-M021-02,https://www.info.city.tsu.mie.jp/_res/projects/default_project/_page_/001/001/598/8.4guidebook.pdf,ダンボール欄の対象外条件,COMPLETE,2026-09-11,OPENAI_GPT56_M021_LESSON_READY_15_V1,汚れ条件を非採点枝として保持。,FALSE,S-M021-02,https://www.info.city.tsu.mie.jp/_res/projects/default_project/_page_/001/001/598/8.4guidebook.pdf,資源・ダンボール欄
M021,I017,1,紙パック,牛乳パック,牛乳パック・飲料用紙パック,C-M021-06,飲料用紙パック,内側がアルミ加工されていない飲料用紙パック,洗って切り開き、乾かしてひもで十文字にしばる,内側がアルミ加工されたものは燃やせるごみ（可燃）,DIRECT_ITEM,S-M021-03,https://www.info.city.tsu.mie.jp/_res/projects/default_project/_page_/001/001/598/bessatu20240606.pdf,品目一覧『牛乳パック』＝飲料用紙パック,COMPLETE,2026-09-11,OPENAI_GPT56_M021_LESSON_READY_15_V1,画像は通常の牛乳パック。,TRUE,S-M021-03,https://www.info.city.tsu.mie.jp/_res/projects/default_project/_page_/001/001/598/bessatu20240606.pdf,牛乳パック欄『内側がアルミ加工の物は可燃』
