municipality_id,internal_item_id,branch_order,canonical_name,display_name,official_item_wording,category_id,category_name,condition,preparation,exception_destination,evidence_basis,item_evidence_source_id,item_evidence_url,item_evidence_locator,branch_review_status,checked_date,reviewer,note,scoring_branch,exception_evidence_source_id,exception_evidence_url,exception_evidence_locator
M055,I001,1,ペットボトル,ペットボトル,ペットボトル,C-M055-01,燃やせるごみ,家庭から出る通常のPETボトル本体,ふたを外して燃やせるごみの指定方法で出す,ふたはくつ類・プラスチック類,DIRECT_ITEM,S-M055-02,https://www.unnan-yume.net/files/format/kankyo_ebook_enesen.pdf,5頁「燃やせるごみ」ペットボトル・フタはくつ類・プラスチック類,COMPLETE,2026-09-14,OPENAI_GPT56_M055_LESSON_READY_15_V1,両地域群で固定画像本体の正答は燃やせるごみ。,FALSE,S-M055-03,https://www.unnan-yume.net/files/format/kankyo_ebook_iishi.pdf,5頁「燃やせるごみ」ペットボトル・フタ分別
M055,I004,1,アルミ缶,アルミ缶,飲食用アルミ缶,C-M055-02,資源ごみ（ビン・カン）,家庭から出る通常の飲食用アルミ缶,中身を空にして洗って資源ごみとして出す,飲食用以外の金属製品は金属類,DIRECT_ITEM,S-M055-02,https://www.unnan-yume.net/files/format/kankyo_ebook_enesen.pdf,資源ごみ「ビン・カン」飲食用缶,COMPLETE,2026-09-14,OPENAI_GPT56_M055_LESSON_READY_15_V1,両地域群共通。,FALSE,S-M055-03,https://www.unnan-yume.net/files/format/kankyo_ebook_iishi.pdf,資源ごみ「ビン・カン」
M055,I006,1,ガラスびん,びん,飲食用びん,C-M055-02,資源ごみ（ビン・カン）,割れておらず中を洗える通常の飲食用びん,中身を空にして洗って資源ごみとして出す,飲食用以外のガラス製品は陶器・ガラス類,DIRECT_ITEM,S-M055-02,https://www.unnan-yume.net/files/format/kankyo_ebook_enesen.pdf,資源ごみ「ビン・カン」飲食用びん,COMPLETE,2026-09-14,OPENAI_GPT56_M055_LESSON_READY_15_V1,固定画像は通常の飲食用びん。,FALSE,S-M055-03,https://www.unnan-yume.net/files/format/kankyo_ebook_iishi.pdf,資源ごみ「ビン・カン」
M055,I007,1,白色食品トレー,白いトレー,食品トレイ,C-M055-01,燃やせるごみ,家庭から出る通常の白色食品トレー,燃やせるごみとして出す,店頭回収がある場合はリサイクル利用を推奨,DIRECT_ITEM,S-M055-02,https://www.unnan-yume.net/files/format/kankyo_ebook_enesen.pdf,27頁分別表「トレイ（食品用）」燃やせるごみ,COMPLETE,2026-09-14,OPENAI_GPT56_M055_LESSON_READY_15_V1,市収集の正答を採用し店頭回収推奨は教師側に保持。,FALSE,S-M055-03,https://www.unnan-yume.net/files/format/kankyo_ebook_iishi.pdf,分別表「トレイ（食品用）」燃やせるごみ
M055,I013,1,新聞,新聞,新聞・折込チラシ,C-M055-03,資源ごみ（古紙）,家庭から出る乾いた新聞・折込チラシ,種類別にまとめてひもで十字に結ぶ,汚れ等で再生できない紙は燃やせるごみ,DIRECT_ITEM,S-M055-02,https://www.unnan-yume.net/files/format/kankyo_ebook_enesen.pdf,7頁「資源ごみ〈古紙〉」新聞紙・折込チラシ,COMPLETE,2026-09-14,OPENAI_GPT56_M055_LESSON_READY_15_V1,両地域群共通。,FALSE,S-M055-03,https://www.unnan-yume.net/files/format/kankyo_ebook_iishi.pdf,7頁「資源ごみ〈古紙〉」
M055,I014,1,段ボール,段ボール,ダンボール,C-M055-03,資源ごみ（古紙）,家庭から出る乾いた段ボール,金属を外し50cm角程度にしてひもで十字に結ぶ,汚れ等で再生できない紙は燃やせるごみ,DIRECT_ITEM,S-M055-02,https://www.unnan-yume.net/files/format/kankyo_ebook_enesen.pdf,7頁「資源ごみ〈古紙〉」ダンボール,COMPLETE,2026-09-14,OPENAI_GPT56_M055_LESSON_READY_15_V1,両地域群共通。,FALSE,S-M055-03,https://www.unnan-yume.net/files/format/kankyo_ebook_iishi.pdf,7頁「資源ごみ〈古紙〉」
M055,I017,1,紙パック,牛乳パック,紙パック（牛乳パック・ジュースパックなど）,C-M055-03,資源ごみ（古紙）,内側がアルミ貼りでない通常の飲料用紙パック,洗って開いて乾かしひもで十字に結ぶ,内側が銀色・アルミ貼りのものは燃やせるごみ,DIRECT_ITEM,S-M055-02,https://www.unnan-yume.net/files/format/kankyo_ebook_enesen.pdf,7頁「資源ごみ〈古紙〉」紙パック,COMPLETE,2026-09-14,OPENAI_GPT56_M055_LESSON_READY_15_V1,固定画像は通常の牛乳パック。,FALSE,S-M055-03,https://www.unnan-yume.net/files/format/kankyo_ebook_iishi.pdf,7頁「資源ごみ〈古紙〉」紙パック
M055,I017,2,紙パック,牛乳パック,内側が銀色・アルミ貼りの紙パック,C-M055-01,燃やせるごみ,内側が銀色またはアルミ貼りの紙パック,燃やせるごみとして出す,通常の紙パックは資源ごみ（古紙）,DIRECT_ITEM,S-M055-02,https://www.unnan-yume.net/files/format/kankyo_ebook_enesen.pdf,7頁紙パック注意「内側が銀色のものは燃やせるごみ」,COMPLETE,2026-09-14,OPENAI_GPT56_M055_LESSON_READY_15_V1,条件差を内部枝として保持。,FALSE,S-M055-03,https://www.unnan-yume.net/files/format/kankyo_ebook_iishi.pdf,7頁紙パック注意
M055,I029,1,モバイルバッテリー,モバイルバッテリー,リチウム蓄電池（モバイルバッテリー等）,C-M055-09,有害ごみ2,家庭用モバイルバッテリー,透明袋に入れて「有害」と記載し名前を記入して有害ごみに出す,大東・加茂・木次・三刀屋は不燃ごみ収集日、吉田・掛合は可燃ごみ収集日だが分別区分は同じ,DIRECT_ITEM,S-M055-05,https://www.unnan-yume.net/files/5/20250718094309_6879989d183ab.pdf,雲南市向けチラシ「リチウム蓄電池（電子タバコ、モバイルバッテリー等）」,COMPLETE,2026-09-14,OPENAI_GPT56_M055_LESSON_READY_15_V1,収集日の地域差は正答BOXを変えない。,FALSE,S-M055-05,https://www.unnan-yume.net/files/5/20250718094309_6879989d183ab.pdf,不燃ごみ収集日／吉田・掛合は可燃ごみ収集日の注記
M055,I031,1,電球,電球,電球,C-M055-08,有害ごみ1,大東・加茂・木次・三刀屋地域の通常の電球,割れないよう保護し有害ごみとして出す,LED電球は陶器・ガラス類,DIRECT_ITEM,S-M055-02,https://www.unnan-yume.net/files/format/kankyo_ebook_enesen.pdf,50音順分別表「電球」有害ごみ／12頁LED電球は陶器・ガラス類,COMPLETE,2026-09-14,OPENAI_GPT56_M055_LESSON_READY_15_V1,LV-M055-01用。municipality-wideの仮正答には使わない。,FALSE,S-M055-02,https://www.unnan-yume.net/files/format/kankyo_ebook_enesen.pdf,12頁「LED電球」陶器・ガラス類
M055,I031,2,電球,電球,LED電球,C-M055-04,陶器・ガラス類,大東・加茂・木次・三刀屋地域のLED電球,陶器・ガラス類として出す,一般の電球は有害ごみ1,DIRECT_ITEM,S-M055-02,https://www.unnan-yume.net/files/format/kankyo_ebook_enesen.pdf,12頁「LED電球は陶器・ガラス類」,COMPLETE,2026-09-14,OPENAI_GPT56_M055_LESSON_READY_15_V1,EC地域の製品差枝。,FALSE,S-M055-02,https://www.unnan-yume.net/files/format/kankyo_ebook_enesen.pdf,50音順分別表「電球」有害ごみ
M055,I031,3,電球,電球,白熱電球・LED球・豆電球,C-M055-04,陶器・ガラス類,吉田・掛合地域の電球,陶器・ガラス類として出す,蛍光灯類は有害ごみ1,DIRECT_ITEM,S-M055-03,https://www.unnan-yume.net/files/format/kankyo_ebook_iishi.pdf,12頁「白熱電球、LED球、豆電球は陶器・ガラス類」,COMPLETE,2026-09-14,OPENAI_GPT56_M055_LESSON_READY_15_V1,LV-M055-02用。,FALSE,S-M055-03,https://www.unnan-yume.net/files/format/kankyo_ebook_iishi.pdf,12頁「蛍光灯類」有害ごみ1
M055,I033,1,使い捨てライター,ライター,使い捨てガスライター,C-M055-05,くつ類・プラスチック類,大東・加茂・木次・三刀屋地域の使い捨てガスライター,ガスを使い切りガスを抜いて出す,金属製ライターは金属類,DIRECT_ITEM,S-M055-02,https://www.unnan-yume.net/files/format/kankyo_ebook_enesen.pdf,50音順分別表「使い捨てガスライター」くつ類・プラスチック類,COMPLETE,2026-09-14,OPENAI_GPT56_M055_LESSON_READY_15_V1,LV-M055-01用。,FALSE,S-M055-02,https://www.unnan-yume.net/files/format/kankyo_ebook_enesen.pdf,同表「金属製ライター」金属類
M055,I033,2,使い捨てライター,ライター,金属製ライター,C-M055-06,金属類（小型家電類含む）,大東・加茂・木次・三刀屋地域の金属製ライター,ガスを使い切りガスを抜いて出す,プラスチック主体の使い捨てガスライターはくつ類・プラスチック類,DIRECT_ITEM,S-M055-02,https://www.unnan-yume.net/files/format/kankyo_ebook_enesen.pdf,50音順分別表「ライター」材質差,COMPLETE,2026-09-14,OPENAI_GPT56_M055_LESSON_READY_15_V1,EC地域の材質差枝。,FALSE,S-M055-02,https://www.unnan-yume.net/files/format/kankyo_ebook_enesen.pdf,同表「使い捨てガスライター」
M055,I033,3,使い捨てライター,ライター,使い捨てガスライター,C-M055-06,金属類（小型家電類含む）,吉田・掛合地域の使い捨てガスライター,ガスを使い切りガスを抜いて出す,中身が残るものは出さない,DIRECT_ITEM,S-M055-03,https://www.unnan-yume.net/files/format/kankyo_ebook_iishi.pdf,50音順分別表「使い捨てガスライター」金属類,COMPLETE,2026-09-14,OPENAI_GPT56_M055_LESSON_READY_15_V1,LV-M055-02用。,FALSE,S-M055-03,https://www.unnan-yume.net/files/format/kankyo_ebook_iishi.pdf,ライター類のガス抜き注意
