municipality_id,internal_item_id,branch_order,canonical_name,display_name,official_item_wording,category_id,category_name,condition,preparation,exception_destination,evidence_basis,item_evidence_source_id,item_evidence_url,item_evidence_locator,branch_review_status,checked_date,reviewer,note,scoring_branch,exception_evidence_source_id,exception_evidence_url,exception_evidence_locator
M106,I001,1,ペットボトル,ペットボトル,ペットボトル,C-M106-06,ペットボトル,PETマークのある飲料・酒・しょうゆ等のボトルで中身と汚れを除いたもの,中を水洗いしキャップとラベルを外して分類ごとの袋へ入れる,汚れが落ちないものは燃えるごみ,DIRECT_ITEM,S-M106-01,https://www.akitakata.jp/ja/shisei/section/siminseikatu/gomi22/,ペットボトル欄,COMPLETE,2026-08-27,OPENAI_CODEX_M106_LESSON_READY_10_V2,画像は洗浄済みの通常PETボトルを表す。,TRUE,S-M106-01,https://www.akitakata.jp/ja/shisei/section/siminseikatu/gomi22/,ペットボトル欄の対象条件と燃えるごみ案内
M106,I001,2,ペットボトル,ペットボトル,汚れが落ちないペットボトル,C-M106-01,燃えるごみ,水洗いしても汚れが落ちず容器包装類の対象条件を満たさないもの,中身を除いて燃えるごみとして出す,洗浄できるPETマーク対象ボトルはペットボトル,OFFICIAL_RULE_DERIVED,S-M106-01,https://www.akitakata.jp/ja/shisei/section/siminseikatu/gomi22/,容器包装類と燃えるごみ欄,COMPLETE,2026-08-27,OPENAI_CODEX_M106_LESSON_READY_10_V2,汚れ条件を独立枝として保持。,FALSE,S-M106-01,https://www.akitakata.jp/ja/shisei/section/siminseikatu/gomi22/,ペットボトル欄
M106,I004,1,アルミ缶,アルミ缶,飲料・食品用のアルミ缶,C-M106-08,かん類,中身を空にして洗った飲料又は食品用アルミ缶,中を洗い分類ごとの袋へ入れる,スプレー缶・カセットボンベは使い切り穴を開けず同じかん類の個別条件に従う,DIRECT_ITEM,S-M106-01,https://www.akitakata.jp/ja/shisei/section/siminseikatu/gomi22/,かん類欄,COMPLETE,2026-08-27,OPENAI_CODEX_M106_LESSON_READY_10_V2,画像は通常の飲料用アルミ缶を表す。,TRUE,S-M106-01,https://www.akitakata.jp/ja/shisei/section/siminseikatu/gomi22/,かん類欄のスプレー缶・カセットボンベ条件
M106,I004,2,アルミ缶,アルミ缶,スプレー缶・カセットボンベ,C-M106-08,かん類,中身を使い切ったスプレー缶又はカセットボンベ,穴を開けずにかん類として出す,飲料・食品用アルミ缶は中を洗って同じかん類,OFFICIAL_RULE_DERIVED,S-M106-01,https://www.akitakata.jp/ja/shisei/section/siminseikatu/gomi22/,かん類欄の個別条件,COMPLETE,2026-08-27,OPENAI_CODEX_M106_LESSON_READY_10_V2,旧Pilotの有害ごみ表記を公式欄どおり訂正。,FALSE,S-M106-01,https://www.akitakata.jp/ja/shisei/section/siminseikatu/gomi22/,かん類欄
M106,I006,1,ガラスびん,びん,飲料・食品用のガラスびん,C-M106-09,びん類,中身を空にした割れていない飲食用ガラスびん,ふたとキャップを外し中を洗って分類ごとの袋へ入れる,破片やかけらは陶器 ガラス類,DIRECT_ITEM,S-M106-01,https://www.akitakata.jp/ja/shisei/section/siminseikatu/gomi22/,びん類欄,COMPLETE,2026-08-27,OPENAI_CODEX_M106_LESSON_READY_10_V2,画像は割れていない洗浄済みびんを表す。,TRUE,S-M106-01,https://www.akitakata.jp/ja/shisei/section/siminseikatu/gomi22/,陶器 ガラス類欄
M106,I006,2,ガラスびん,びん,ガラスびんの破片・かけら,C-M106-11,陶器 ガラス類,原形を保たないガラスびんの破片又はかけら,袋が破れないよう紙などに包んで出す,割れていない洗浄可能な飲食用びんはびん類,OFFICIAL_RULE_DERIVED,S-M106-01,https://www.akitakata.jp/ja/shisei/section/siminseikatu/gomi22/,陶器 ガラス類欄,COMPLETE,2026-08-27,OPENAI_CODEX_M106_LESSON_READY_10_V2,破損条件を独立枝として保持。,FALSE,S-M106-01,https://www.akitakata.jp/ja/shisei/section/siminseikatu/gomi22/,びん類欄
M106,I007,1,白色食品トレー,白いトレー,白色の食品トレイ,C-M106-05,プラスチック製容器包装,プラマークがあり中身と汚れを除いた白色食品トレイ,中身を除いて洗い乾かし分類ごとの袋へ入れる,汚れが落ちないものは燃えるごみ,OFFICIAL_RULE_DERIVED,S-M106-01,https://www.akitakata.jp/ja/shisei/section/siminseikatu/gomi22/,プラスチック製容器包装欄（食品トレイ）,COMPLETE,2026-08-27,OPENAI_CODEX_M106_LESSON_READY_10_V2,画像は洗浄済みの通常白色トレイを表す。,TRUE,S-M106-01,https://www.akitakata.jp/ja/shisei/section/siminseikatu/gomi22/,プラスチック製容器包装欄の汚れ条件
M106,I007,2,白色食品トレー,白いトレー,汚れが落ちない食品トレイ,C-M106-01,燃えるごみ,洗っても汚れが落ちず容器包装類の対象条件を満たさない食品トレイ,中身を除いて燃えるごみとして出す,洗浄できるプラマーク付き食品トレイはプラスチック製容器包装,OFFICIAL_RULE_DERIVED,S-M106-01,https://www.akitakata.jp/ja/shisei/section/siminseikatu/gomi22/,プラスチック製容器包装欄の汚れ条件,COMPLETE,2026-08-27,OPENAI_CODEX_M106_LESSON_READY_10_V2,汚れ条件を独立枝として保持。,FALSE,S-M106-01,https://www.akitakata.jp/ja/shisei/section/siminseikatu/gomi22/,プラスチック製容器包装欄
M106,I013,1,新聞,新聞,新聞紙・折込広告,C-M106-02,古紙類,汚れや禁忌加工がなく資源化できる家庭の新聞紙・折込広告,新聞として分けひもで十文字にくくり処理券を貼る,汚れた紙・禁忌紙は燃えるごみ,DIRECT_ITEM,S-M106-01,https://www.akitakata.jp/ja/shisei/section/siminseikatu/gomi22/,古紙類欄（新聞）,COMPLETE,2026-08-27,OPENAI_CODEX_M106_LESSON_READY_10_V2,画像は乾いた通常の新聞を表す。,TRUE,S-M106-01,https://www.akitakata.jp/ja/shisei/section/siminseikatu/gomi22/,古紙類欄「ざつ紙で出せないもの」
M106,I013,2,新聞,新聞,汚れた新聞紙,C-M106-01,燃えるごみ,油・著しい汚れ等により資源化できない新聞紙,燃えるごみとして出す,資源化できる新聞紙は古紙類,OFFICIAL_RULE_DERIVED,S-M106-01,https://www.akitakata.jp/ja/shisei/section/siminseikatu/gomi22/,古紙類欄「ざつ紙で出せないもの」,COMPLETE,2026-08-27,OPENAI_CODEX_M106_LESSON_READY_10_V2,紙類共通の禁忌条件を保持。,FALSE,S-M106-01,https://www.akitakata.jp/ja/shisei/section/siminseikatu/gomi22/,古紙類欄（新聞）
