municipality_id,internal_item_id,branch_order,canonical_name,display_name,official_item_wording,category_id,category_name,condition,preparation,exception_destination,evidence_basis,item_evidence_source_id,item_evidence_url,item_evidence_locator,branch_review_status,checked_date,reviewer,note,scoring_branch,exception_evidence_source_id,exception_evidence_url,exception_evidence_locator
M068,I001,1,ペットボトル,ペットボトル,ペットボトル,C-M068-02,資源ごみ,PET1表示のある飲料・酒類・しょうゆ等の通常のペットボトル,キャップとラベルを外し中を水洗いしてつぶす,PET対象外ボトルは地域の燃える系ごみ,DIRECT_ITEM,S-M068-06,https://www.city.kurashiki.okayama.jp/kurashi/kankyo/1003645/1013690/1013715/1003713.html,「出し方」キャップとラベルを外す・水洗い・つぶす／資源ごみ,COMPLETE,2026-09-15,OPENAI_GPT56_M068_LESSON_READY_15_V1,固定画像の通常PETは両地域で資源ごみ。地域差があるためmunicipality-wide採点は作らない。,FALSE,S-M068-07,https://www.city.kurashiki.okayama.jp/kurashi/kankyo/1003645/1013690/1003664/1003665.html,真備地区「資源ごみ／ペットボトル」
M068,I001,2,ペットボトル,ペットボトル,回収対象外のペットボトル,C-M068-01,燃やせるごみ,真備地区以外で食用油・洗剤等のPET回収対象外ボトル,中身を除き燃やせるごみとして出す,真備地区では燃えるごみ,OFFICIAL_RULE_DERIVED,S-M068-06,https://www.city.kurashiki.okayama.jp/kurashi/kankyo/1003645/1013690/1013715/1003713.html,「回収しないペットボトル」これらは燃やせるごみ,COMPLETE,2026-09-15,OPENAI_GPT56_M068_LESSON_READY_15_V1,対象外PETの実在条件枝。真備地区以外。,FALSE,S-M068-07,https://www.city.kurashiki.okayama.jp/kurashi/kankyo/1003645/1013690/1003664/1003665.html,真備地区「燃えるごみ」プラスチック・ビニール製品
M068,I001,3,ペットボトル,ペットボトル,回収対象外のペットボトル,C-M068-07,燃えるごみ,真備地区で食用油・洗剤等のPET回収対象外ボトル,中身を除き燃えるごみとして出す,真備地区以外では燃やせるごみ,OFFICIAL_RULE_DERIVED,S-M068-07,https://www.city.kurashiki.okayama.jp/kurashi/kankyo/1003645/1013690/1003664/1003665.html,真備地区「資源ごみ／ペットボトル」対象外＋「燃えるごみ」プラスチック製品,COMPLETE,2026-09-15,OPENAI_GPT56_M068_LESSON_READY_15_V1,対象外PETの実在条件枝。真備地区。,FALSE,S-M068-06,https://www.city.kurashiki.okayama.jp/kurashi/kankyo/1003645/1013690/1013715/1003713.html,回収しないPETの例
M068,I004,1,アルミ缶,アルミ缶,空き缶（アルミ缶）,C-M068-02,資源ごみ,中身を空にした家庭の飲料・食品用アルミ缶,中身を完全に出し軽く水洗いする,スプレー缶等は別の資源ごみ手順に従う,DIRECT_ITEM,S-M068-03,https://www.city.kurashiki.okayama.jp/kurashi/kankyo/1003645/1013690/1003647/1003648.html,「資源ごみ／空き缶・金属類」アルミ缶・スチール缶,COMPLETE,2026-09-15,OPENAI_GPT56_M068_LESSON_READY_15_V1,固定画像の飲料用アルミ缶は両地域で資源ごみ。,FALSE,S-M068-07,https://www.city.kurashiki.okayama.jp/kurashi/kankyo/1003645/1013690/1003664/1003665.html,真備地区「資源ごみ／空き缶」
M068,I006,1,ガラスびん,びん,空きびん,C-M068-02,資源ごみ,飲食物等の通常のガラスびん,キャップを外し中身を完全に出して軽く水洗いする,耐熱ガラス・乳白色びん等は地域の燃えない系ごみ,DIRECT_ITEM,S-M068-03,https://www.city.kurashiki.okayama.jp/kurashi/kankyo/1003645/1013690/1003647/1003648.html,「資源ごみ／空きびん・蛍光管」,COMPLETE,2026-09-15,OPENAI_GPT56_M068_LESSON_READY_15_V1,固定画像の通常びんは両地域で資源ごみ。,FALSE,S-M068-07,https://www.city.kurashiki.okayama.jp/kurashi/kankyo/1003645/1013690/1003664/1003665.html,真備地区「資源ごみ／空きびん・蛍光管」
M068,I006,2,ガラスびん,びん,耐熱ガラス・乳白色びん等,C-M068-03,埋立ごみ,真備地区以外で資源びん対象外となる耐熱ガラス・乳白色びん等,危険がないようにして埋立ごみとして出す,真備地区では燃えないごみ,DIRECT_ITEM,S-M068-03,https://www.city.kurashiki.okayama.jp/kurashi/kankyo/1003645/1013690/1003647/1003648.html,資源ごみ「強化ガラス・耐火ガラス・乳白色のびんは埋立ごみ」,COMPLETE,2026-09-15,OPENAI_GPT56_M068_LESSON_READY_15_V1,びんの実在条件枝。真備地区以外。,FALSE,S-M068-07,https://www.city.kurashiki.okayama.jp/kurashi/kankyo/1003645/1013690/1003664/1003665.html,真備地区「耐熱ガラス製品・乳白色びん等は燃えないごみ」
M068,I006,3,ガラスびん,びん,耐熱ガラス・乳白色びん等,C-M068-08,燃えないごみ,真備地区で資源びん対象外となる耐熱ガラス・乳白色びん等,危険がないようにして燃えないごみとして出す,真備地区以外では埋立ごみ,DIRECT_ITEM,S-M068-07,https://www.city.kurashiki.okayama.jp/kurashi/kankyo/1003645/1013690/1003664/1003665.html,真備地区「空きびん」注意事項／耐熱ガラス製品・乳白色びん等は燃えないごみ,COMPLETE,2026-09-15,OPENAI_GPT56_M068_LESSON_READY_15_V1,びんの実在条件枝。真備地区。,FALSE,S-M068-03,https://www.city.kurashiki.okayama.jp/kurashi/kankyo/1003645/1013690/1003647/1003648.html,真備地区以外の資源びん対象外は埋立ごみ
M068,I007,1,白色食品トレー,白いトレー,トレイ,C-M068-01,燃やせるごみ,真備地区以外の家庭から出る白色食品トレー,内容物を除き燃やせるごみとして出す,スーパー等の店頭回収への協力も可,DIRECT_ITEM,S-M068-05,https://www.city.kurashiki.okayama.jp/kurashi/kankyo/1003645/1013690/1003647/1003663.html,50音順「トレイ」燃やせるごみ,COMPLETE,2026-09-15,OPENAI_GPT56_M068_LESSON_READY_15_V1,店頭回収推奨は通常市収集の正答を置き換えない。真備地区では資源ごみ。,FALSE,S-M068-07,https://www.city.kurashiki.okayama.jp/kurashi/kankyo/1003645/1013690/1003664/1003665.html,真備地区「資源ごみ／白色トレイ」
M068,I007,2,白色食品トレー,白いトレー,白色トレイ,C-M068-02,資源ごみ,真備地区の食品用白色トレイ,水洗いし乾かして種類別の透明・半透明袋へ出す,色付き・カップ麺・弁当容器は対象外,DIRECT_ITEM,S-M068-07,https://www.city.kurashiki.okayama.jp/kurashi/kankyo/1003645/1013690/1003664/1003665.html,真備地区「資源ごみ／白色トレイ」,COMPLETE,2026-09-15,OPENAI_GPT56_M068_LESSON_READY_15_V1,固定画像の白色トレーは真備地区では資源ごみ。,FALSE,S-M068-05,https://www.city.kurashiki.okayama.jp/kurashi/kankyo/1003645/1013690/1003647/1003663.html,真備地区以外「トレイ」燃やせるごみ
M068,I013,1,新聞,新聞,新聞紙・折込広告,C-M068-02,資源ごみ,家庭から出る乾いた新聞紙・折込広告,新聞と折込広告を一緒にひもで十文字に縛る,再生に適さない紙は公式案内を確認,DIRECT_ITEM,S-M068-03,https://www.city.kurashiki.okayama.jp/kurashi/kankyo/1003645/1013690/1003647/1003648.html,「資源ごみ／古紙類」新聞紙・折込広告,COMPLETE,2026-09-15,OPENAI_GPT56_M068_LESSON_READY_15_V1,両地域で資源ごみ。,FALSE,S-M068-07,https://www.city.kurashiki.okayama.jp/kurashi/kankyo/1003645/1013690/1003664/1003665.html,真備地区「資源ごみ／古紙」新聞
M068,I014,1,段ボール,段ボール,ダンボール,C-M068-02,資源ごみ,家庭から出る乾いた段ボール,折りたたみひもで十文字に縛る,汚れ等で再生に適さない物は公式案内を確認,DIRECT_ITEM,S-M068-03,https://www.city.kurashiki.okayama.jp/kurashi/kankyo/1003645/1013690/1003647/1003648.html,「資源ごみ／古紙類」ダンボール,COMPLETE,2026-09-15,OPENAI_GPT56_M068_LESSON_READY_15_V1,両地域で資源ごみ。,FALSE,S-M068-07,https://www.city.kurashiki.okayama.jp/kurashi/kankyo/1003645/1013690/1003664/1003665.html,真備地区「資源ごみ／古紙」ダンボール
M068,I017,1,紙パック,牛乳パック,紙パック,C-M068-02,資源ごみ,500ml以上の通常の飲料用紙パック,中を水洗いし切り開いて乾かしひもで十文字に縛る,500ml未満・内側アルミは地域の燃える系ごみ,DIRECT_ITEM,S-M068-03,https://www.city.kurashiki.okayama.jp/kurashi/kankyo/1003645/1013690/1003647/1003648.html,「資源ごみ／古紙類」紙パック500ml以上,COMPLETE,2026-09-15,OPENAI_GPT56_M068_LESSON_READY_15_V1,固定画像の通常牛乳パックは両地域で資源ごみ。,FALSE,S-M068-07,https://www.city.kurashiki.okayama.jp/kurashi/kankyo/1003645/1013690/1003664/1003665.html,真備地区「資源ごみ／古紙」紙パック500ml以上
M068,I017,2,紙パック,牛乳パック,500ml未満・内側アルミコーティングの紙パック,C-M068-01,燃やせるごみ,真備地区以外で500ml未満又は内側アルミコーティングの紙パック,燃やせるごみとして出す,真備地区では燃えるごみ,DIRECT_ITEM,S-M068-03,https://www.city.kurashiki.okayama.jp/kurashi/kankyo/1003645/1013690/1003647/1003648.html,「資源ごみ／古紙類」内側アルミ・500ml未満は燃やせるごみ,COMPLETE,2026-09-15,OPENAI_GPT56_M068_LESSON_READY_15_V1,紙パックの実在条件枝。真備地区以外。,FALSE,S-M068-07,https://www.city.kurashiki.okayama.jp/kurashi/kankyo/1003645/1013690/1003664/1003665.html,真備地区は500ml以上のみ資源対象／燃えるごみの一般則
